ID,Content Length,Content
558442755148349464,3,Man
558442767907291136,22,Cookie dough ice cream
558442779319992320,19,Is the fucking best
558469732739842048,26,<@356082539716280331> Holy
558469737277947934,7,fucking
558469739920228362,4,shit
558469757754540053,9,Watch DND
558469762254897156,9,all of it
558469774183497747,13,within a week
558469808799088640,3,yes
558779168024690689,3,diy
559018218560159774,19,I bet Nex knows her
559020904764669952,3,Lol
559021159010533400,37,How long till you could have a convo?
559021729050001431,33,You can survive with only English
559021874684887060,30,Honk Kong was British once tho
559021982260396043,31,Cuz my mom grew up in Hong Kong
559022051638378497,59,But she learned English because of the International school
559022157594624015,30,My old school made you learn 4
559022309084495877,4,Bruh
559022326264627230,21,If we counts dialects
559022360502468621,30,Then I know a lot of languages
559022364633858048,3,Lol
559022392119132186,34,I studied dialectology for a while
559022530896068625,24,Oh_ I always forget this
559022617886195752,4,Yeah
559022632453013514,19,It's really similar
559022671736602646,34,It's like a toddler speaking dutch
559022802087182336,1,😂
559022828855492628,26,Flemish dialects exist too
559023055016558633,33,Cuz that shit just makes no sense
559026893941243935,20,Brazilians are crazy
559037269281996831,25,<:LUL:370919755449892875>
559037696547487764,22,too bad I can't stream
559037707469324288,23,net is literally too ba
559039260468969472,1,J
559039269935513615,14,you motivated?
559039430569230336,3,lol
559044813249314818,30,furze is one of those channels
559044828273573889,32,You don't even have to subscribe
559044841892478986,29,cuz you'll see it on trending
559044844463587338,4,lmao
559053416308015117,3,man
559053431390732324,31,that react was a total accident
559053443394699284,20,But it works I guess
559053447727415318,3,lol
559053488995172356,4,same
559075664356048897,15,LEMME ADJUST IT
560286675650215976,19,I'll stick with u J
560286712291655680,33,I'll just get a latina / darky gf
560286738409324545,25,So I'll be a minority too
560286772244774912,4,Look
560286782827266089,17,If one of us eats
560286787621355521,10,we all eat
560286864792092675,21,so if J got some shit
560286873977749505,14,I'll square up
560287646535122946,3,lol
560626893544751115,15,never hopefully
560626917544427521,14,would be great
560627977088663572,56,<@546896832387874819> your pfp looks like a chick I know
560627986919849998,4,lmao
560628035431432193,14,throwin me off
560628562869354527,4,nope
560628579382329354,25,Think it's boring as fuck
560628587657560069,18,regret starting it
560628630280208395,53,Too bad not finishing shows annoys the fuck out of me
560628663272472596,33,Or I would've dropped it ages ago
560628779647500299,32,titan powers make me fall asleep
560629234486345739,7,its meh
