ID,Server,Channel,Content Length,Content
560285525013954580,Official Fortnite,off-topic,51,Take Your Time Dm Me If You Have Made Your Decisoin
560285874085036070,Official Fortnite,off-topic,2,Np
560286193930076190,Official Fortnite,off-topic,3,lol
560286288176087062,Official Fortnite,off-topic,34,Who Does Play World Of Tanks Still
560286392815714307,Official Fortnite,off-topic,49,Srry My Server Is New And The Other Is In Russian
560286510230798338,Official Fortnite,off-topic,5,Ok ok
560286810370998273,Official Fortnite,off-topic,31,This Off-topic Is Very Inactive
560286959419785231,Official Fortnite,off-topic,39,<@560268967025836074>  what do you mean
560287289142673418,Official Fortnite,off-topic,27,Personally I Prefer Haddock
560288264481931323,Official Fortnite,off-topic,31,Ok I Can Script On Roblox Sorta
560288312292540460,Official Fortnite,off-topic,26,https://discord.gg/rzazrrn
560288395738218496,Official Fortnite,off-topic,40,0101010100000000101010101010000000101010
560288444090286100,Official Fortnite,off-topic,6,Binary
