ID,Content Length,Content
558428856235720704,3,Lol
558428973043023894,42,I arrive and all I read is “mods fuck you”
558429026579120128,3,But
558429062075252738,21,That’s already a rule
558429125979799553,12,:jerrrywhat:
558429985921171457,2,No
558430023615512599,27,It needs a Jerry what emote
558430071824580618,3,Lol
558430134634545154,16,That mf got sued
558430390692479013,3,Asz
558430556401172481,0,
558430761334603796,4,Brah
558431086095499275,34,“If you are dying...just live” duh
558431176952643597,1,I
558431211115249675,1,U
558431236872208395,6,I’m 12
558431323237253130,15,Or maybe I’m 89
558431411107921969,10,Impossible
558431491827302401,18,Protect the grain!
558431545220661248,37,We need that grain! Protect the farm!
558431906752888853,3,Gae
558431993386237952,6,Hmhmhm
558432016048193546,18,And that’s the tea
558432107026841627,2,39
558432234437345291,71,<@!545362775531192341> wit all my respect but your brother is a dumb mf
558432331040423936,32,But probably the laugh was worth
558432337554046978,3,Idk
558432384907870210,27,<@!545362775531192341> ooof
558432431141683212,38,<@!476060942082244639> no homo right ?
558432505963741201,7,E-robot
558432591372484618,34,:jerrywhat: <@!476060942082244639>
558432705029865473,3,Oof
558432772734189569,52,<@280112531274596353> proper your ass to get resized
558433174456107036,33,**OH YEES** <@280112531274596353>
558433376357318658,0,
558433617315889163,27,Even Joji is a fucking meme
558433718990274604,54,You just gotta see the thumbnail for one of his albums
558433780478771220,2,No
558433871377596416,14,Someone like u
558433880219058176,3,Gae
558433954609496066,31,I listen just to one or 2 songs
558433967469101109,7,Of joji
558434114286518312,84,<@!476060942082244639> yea probably I’m not much into music terms and shit like that
558434594685452288,54,<@!476060942082244639> yeah yeah_ I really don’t care.
558434672397516811,8,Calldown
558434720711704591,4,Lmao
558434851171074064,75,Don’t wanna add more 5 dollar words to your phrase ? <@!314664553390669826>
558435013566136320,9,**TRANS**
558435113663201304,2,No
558435126556491795,1,U
558435252339474455,37,J. K. Rowling reveals your mom is gae
558435506707496980,0,
558435628375867403,31,What happened to the other ash?
558435723447894036,26,He got sued or something ?
558435738694189058,5,Oh no
558435752565014529,10,Here he is
558435893439102987,2,Ez
558435926163062785,12,Get sued boi
558436060062023680,24,*Irrelevant information*
558436100700504066,7,**BAN**
558436258372911114,6,So gae
558436401100881920,37,*hot chicks near your zone want to f*
558436484399628379,40,But your an grill <@!314664553390669826>
558436563386761227,12,I love cooch
558436744068857858,17,**c o o c h i e**
558436919336501271,0,
558437393540055070,10,Domino gae
558437562939605004,4,Lmao
558437624608718849,2,Me
558437648465657876,17,I use light theme
558437839562342401,52,Yall who dare to insult the light theme are pooh c’s
558437961616588805,31,If you wanna get eye cancer ofc
558438070324822037,81,That why I use it to stop seeing my terrible life <:epicgamer:530655634140430336>
558438187509219349,3,Oof
558438374785155083,0,
558438622802477057,0,
558438778734247957,0,
558439089041571840,0,
558439197258809375,4,Cool
558439262773575700,34,<@!315297164849053696> WOT YOU WOT
558439463303512087,73,Well at least your not gae anymore now bman is gae <@!315297164849053696>
558439540038303799,2,Ye
558439617498710028,51,<@!315297164849053696> but srsly why did you do it?
558439682577530880,28,<@!315297164849053696> I see
558439771995766794,44,Well congrats welcome back to the other side
560608399419637760,19,Hi gae sock suckers
560608448803504134,3,Lol
