ID,Content Length,Content
558446983841579008,4,same
558447042809167884,6,Thanks
558447080901705749,4,lmao
558447293070704640,16,i started when 9
558447340256624697,38,and it was a small game called 8BitMMO
558447770575306794,18,the mods are goats
558447813642682369,26,they have to deal with  us
558447956597145610,23,bring the power X sword
558448058019610624,102,https://cdn.discordapp.com/avatars/289227486771019778/a_5705cea88352ab7f7c44ea905ea46c5b.gif?size=1024
558795385490112523,25,yeah we now rob mcdonalds
558795526414270488,4,yeah
558795631590637588,30,i wanted to be born in the 90s
558795673982730260,24,but had to be born in 05
558795792345989150,2,14
558795804043771925,6,jan 11
558795886969356288,4,yeah
558796046671806465,3,lol
558796122253164557,3,rip
558796242616975382,34,i mean we have things like discord
558796254063230976,3,uhm
558796287051431936,21,strangers on internet
558796374666117125,4,2007
558796426222501888,12,windows 91 😮
558796444836954112,3,*98
