ID,Content Length,Content
559025150985764864,15,wake up sheeple
559039022014529546,47,just gonna head to Costco_ y'all need anything?
559050552676319233,65,<@346549631423086594> bro my mom said you could come over tonight
559050637246201874,6,akeel.
559050687283986442,23,I'm working til 11pm :+
559050694074564639,2,:(
559050804338753546,30,I will definitely play at 11pm
559050820180770832,18,If you're still up
559050891013914654,29,yeah I'm not working tomorrow
559050911612272643,23,sounds like a plan then
559053500852731914,92,why the fuck did i join this server its gonna be filled with neet virgins _ noah lemme smash
559054303806095390,19,astral go off queen
559055489510670347,4,LMAO
559055497559408640,6,ASTRAL
559056895264948225,72,one misclick on my pornhub favourites and im watching some mtf goign ham
559057185011925043,49,<@232607508601110528> for real_ this is hilarious
559057728736067595,37,mm love some cartoon titties hot dang
559089564338225155,26,<@212217794639560704> rude
560285566420385802,30,i might redownload stardew now
560285568936968202,4,fuck
560285614713602088,0,
560285676805816351,37,<@!481167731228540937>  yeah im in it
560286414462255115,72,i had chicken breast_ brown rice_ fried asparagus and an apple for lunch
560286446976630794,30,frying aspargus tastes good fr
560286498281226241,1,f
560286500621910016,1,f
560286501766823962,1,f
560286502521929735,1,f
560286507844239371,2,ff
560286510008500224,2,ff
560286511053012993,1,f
560286512957358091,2,ff
560286513586503690,1,f
560286514076975108,1,f
560286540593496067,16,fcome on mod bot
560286550378676224,4,oops
560286572872728613,24,look what i went and did
560286621354688514,45,thats an f diana <:wheeze:468319611595653120>
560286675503153172,22,discord.gg / teenagers
560286695506051075,15,its an easy one
560286901471412264,31,yikes NLoofNLfNLthats a big fNLhaha
560287057143005189,50,yikes moves no conversation idk why people sasy it
560287110645678090,16,oof haha but wyd
560287164777103372,28,wwyd if we accidental kissed
560287348923957258,44,What Would You Do If I Was There Right Now 😏
560287419937849354,53,What Would You Do If We Were In The Shower Together 😏
560287619871670285,48,Haha Are You Wet Rn Lol Or Is That Just Me Lmfao
560287840785793033,109,Bro HAHA ARe You A Snack Becauase I Cant Take Snacks INto The Theatre HAha Get It so Youd Be LEft Outside Lol
560288041978036253,60,morro speak like that again and see if you catch these hands
560288321427734538,45,GOD Watching this live turned me on oh ym god
560288416470794300,39,hey guys star if you want rates and /10
560608098562342915,29,anyone here want to play apex
560608558849458187,49,Alright give me 4 minutes for this game to finish
560624912847470602,12,@ᵂʰᵃᵗ ᵗʰᵉ ᶠᵘ
560624941742030851,21,I didn't mean to ping
560624953704054784,18,but it sent anyway
560626385320935434,63,https://twitter.com/Nickelodeon/status/1110655182159925249?s=09
560626425187663873,30,jealousy is a disease bitch xx
560637521361633280,50,girls pussy smell of salmon __ call me pescatarian
560638149001347086,9,ass>tiddy
560638238000152576,68,watch the fucking retards come out like "yEaH bUt WhAt AbOuT tHiGhS"
560638374264832029,41,damn lemme nut to your personality astral
560638506871816193,63,don get me wrong I love a set of thighs but compared to an ass?
560638538098409502,37,and I already know Kris is an ass guy
560638749017636864,42,I haven't heard a Spotify ad in years 😎😎😎😎
560638802587287578,50,I flex on the libtards and pay for Spotify premium
560639065800835094,0,
560639094833545226,42,time to make Winnie the Pooh memes popular
