ID,Author,Content Length,Content
558434475315560458,yoba,63,<@244446992179265536> is this what you mean? just came up in fb
558439234222948352,Helsing,107,so this is how you can tell someone is a piece of shit from just one photo ? <:thonking:293253381286395904>
558440323945070592,yoba,36,do you mean her parents or something
558760624658841620,Griffith,3,Dad
558763109783699485,( ͡º ͜ʖ ͡º),13,Looks awesome
558764537587957771,SukkelNoob,5,feels
558764542524522498,SukkelNoob,4,epic
558772528995237938,Turmanized,107,<@491360778599923713> the pic looks like its about to either pull a magic trick or ask me to leave the room
558772616526168075,Griffith,2,Ty
558772663544315916,Griffith,4,Goof
558772672721584168,Griffith,4,Gopf
558772683609866262,Griffith,4,Good
558773020844359680,Turmanized,19,who u callin a goof
558773067166253067,Turmanized,7,Goofith
558778142895112202,( ͡º ͜ʖ ͡º),11,Goofith LOL
559077373631397888,Turmanized,18,griffith hair kink
559077408838516746,Griffith,5,s-shh
559077425053433877,Griffith,21,its only a small kink
559077553092952103,Turmanized,13,like the hair
559077565902356500,Turmanized,4,smol
559077590602612737,Griffith,13,hhhhhhhhhhhhh
559078719780683776,incrobe,17,leave it hairless
560599251206275073,antqheh,65,people who make verbal arguments into something physical are just
560599270777159700,antqheh,3,ugh
560600086904700930,antqheh,72,oops_ didn't mean to laugh at the blackmail_ just the positive note part
560600091400994838,Griffith,4,Ahss
560600095796494357,PeanutJellyAndChibs,5,Lmao?
560600107569905670,PeanutJellyAndChibs,16,I was boutta say
560600107888934912,Griffith,17,Lillie so S O F t
560600150884483093,PeanutJellyAndChibs,5,Yeees
560600162246983683,antqheh,47,i should read the entire chat before commenting
560600192706019348,PeanutJellyAndChibs,46,A guy found out someone i knew killed themself
560600264743059459,PeanutJellyAndChibs,100,And promptly spammed me saying it was my fault and detailed told me the decaying process of a corpse
560600279112744972,PeanutJellyAndChibs,8,Memories
560600335337390082,PeanutJellyAndChibs,1,👌
560600414513397760,antqheh,20,yikes what a jackass
560600453830672398,PeanutJellyAndChibs,3,:')
560600692914520074,antqheh,111,i'd say it's never someone elses fault_ but there are bullies and such that could make someone suicidal i guess
560600734719017021,PeanutJellyAndChibs,6,I mean
560600802654289930,PeanutJellyAndChibs,89,I just banned them from some sites i co ran because they kept spamming gore (gore person)
560600840969125891,PeanutJellyAndChibs,33,And they promptly killed themself
560600849299144725,PeanutJellyAndChibs,15,And sent images
560600881742086165,PeanutJellyAndChibs,51,And wrote my name in their noteNLWhich... Thanks man
560600917230092298,PeanutJellyAndChibs,43,The legal shit from that was fucking lovely
560601002261348359,PeanutJellyAndChibs,35,But no i have never bullied someone
560601062931693568,PeanutJellyAndChibs,37,Sorry that i talk so much bout myself
560601145056296971,antqheh,37,it's fine_ i'm sorry if i don't reply
560601210181386261,PeanutJellyAndChibs,35,I'm an attention whore by nature xD
560601220721410068,PeanutJellyAndChibs,18,Can't help it much
560601278485626902,PeanutJellyAndChibs,87,Tried. Took meds and took advice and tried to force myself to stop talkin.NLNever could.
560601283942154281,PeanutJellyAndChibs,4,RIP.
560601370617708584,antqheh,77,talking too much ain't a medical condition though what would the meds even do
560601464867782676,PeanutJellyAndChibs,12,Calm me down
560601490591318016,PeanutJellyAndChibs,34,I guess they figured it would help
560601513513451550,antqheh,114,and i suck at making convo anyway_ so it's a bit of a relief when the other person can talk and i can just respond
560601724155461653,PeanutJellyAndChibs,228,Well i have bpd which pretty much means I'm hyper attatched and insecure about said attachmentsNLSo they reckon my spewing everything out is like a subconscious way of getting people to know me super fast so i can keep them by me
560601742224523270,PeanutJellyAndChibs,24,Which is yeahNLNot a good
560601801548890118,PeanutJellyAndChibs,94,I tend to balance this by not pming people too much and if i do not pming about personal stuff
560601861774901280,PeanutJellyAndChibs,28,<:thnkng:340026814166597634>
560601876983316490,antqheh,29,never pm about personal stuff
560601910810509314,PeanutJellyAndChibs,6,Agreed
560601950954061834,antqheh,61,unless ofc they're trustworthy_ but i guess that's subjective
560601952069746698,PeanutJellyAndChibs,76,I also hate saying this shit here because i just know ace is looking at this
560602024899641344,PeanutJellyAndChibs,90,Well i knew a guy who managed to stick by me online for likeNL2 yearsNLI forget maybe longer
560602055715323974,PeanutJellyAndChibs,29,Was 20NLMuch olderNLI was 12-14
560602064284155930,antqheh,84,this is <#501031185510825994>_ this convo might be purged the second mods are active
560602090515202057,PeanutJellyAndChibs,16,He was uhNLA knob
560602102263578626,PeanutJellyAndChibs,4,Lmao
560602123977621506,PeanutJellyAndChibs,27,After knowing personal shit
560602141362880512,PeanutJellyAndChibs,23,So yeahNLNever tell peep
560602155837423647,PeanutJellyAndChibs,21,You might get a nonce
560602179052765185,PeanutJellyAndChibs,25,Who uses that against you
560602235072151602,antqheh,9,big yikes
560602293972500492,antqheh,59,although nonces on discord isn't something i'm surprised of
560602330068942848,PeanutJellyAndChibs,24,It was on Amino axtually
560602563385229344,PeanutJellyAndChibs,315,Spammed me constantly about me being mentally ill and how i HAD to talk to him about it_ used my real name even when i said that made me uncomfortable_ told me his full name and email and tried to convince me to use his accounts_ told me he was in love with me_ and threw hissy fits if i didn't respond within hours
