ID,Author,Content Length,Content
558108067049373729,Kei,47,weekend missions say they only give 2 medals :\
558108345265815573,Kei,130,but ok hope theres another event xD since its so near the end of the month I thought this event we got a day ago would be the last
558111748390125579,Crimson,48,<@360694378756440066> I dont play MD anymore tho
558112030016405514,AsunaLover69,3,lul
558113528297553960,Asurax,39,Game ded <:EugeoYay:521832734159798292>
558114392898797591,attinat,52,when can I get banned <:EugeoYay:521832734159798292>
558114677163294733,Asurax,30,Transfer account multiple time
558114699833507841,Asurax,30,<:EugeoYay:521832734159798292>
558114868738392084,Asurax,31,Buy legit md_ still gets banned
558114877298704404,Asurax,30,<:EugeoYay:521832734159798292>
558115027794657291,KitKatBar,30,<:EugeoYay:521832734159798292>
558115446541385729,TwinSwords [Skill Connect],25,what mission is 31-4 for?
558115676397633541,attinat,18,Eldrie m+1 3 sword
558115682332704779,Marissa527,66,Omg my poor hellheim sinon doesn’t have her attributes unlocked! 😳
558115715538878475,TwinSwords [Skill Connect],1,k
558115874545074179,Marissa527,62,Hm...I’ll unlock em now and farm for the ones I need for yuuki
558116132721262592,Marissa527,57,Surprise surprise...it’s atk and skill shards I’m missing
558116282994524171,Asurax,18,We sure care a lot
558116305086185472,Asurax,37,<:GWuraOchakoPray:393461874286526465>
558116522271178773,Marissa527,19,What’s your problem
558116572628254722,ejact,30,<a:abanned:478692305138745344>
558117705308176398,Zylexia,34,been done with her since I got her
558117849034391563,Marissa527,88,To be fair_ I got her after the ranking and didn’t know I didn’t do her attribute tree 😅
558425800697970719,attinat,13,I don't agree
558427438334476328,Muapa,58,You do? The ring floats to the enemy when she switches out
558427467342282777,chirp,67,It’s a complicated unit. Maybe Bamco will design a boss around her.
558427487399575552,Just Lucas,48,There's going to be rate ups for sinon and rain?
558427546912555009,NEETenshi,95,Check ludwig's vid for more details_ he ~~stole my footage~~ has video footage of all scenarios
558427616324091905,NEETenshi,27,Fake switch also drops hits
558427647848480810,NEETenshi,25,Yes <@525068282546356227>
558427796003749919,chirp,49,They should have called her Heisenberg_ not Alice
558427845811241010,NEETenshi,7,jrAlice
558427856372498452,𝚃𝚢𝚗𝚎𝚑𝚊𝚖,60,Hopefully_ Rain rate up comes first <:XD:315823255128637441>
558427943013974016,Muapa,106,So i want a crit for my squad_ should i whale for the rain with crit damage up or hold for a crit rate up?
558427985473044489,NEETenshi,15,You want a crit
558427991122641006,NEETenshi,3,Kek
558428016288464897,NEETenshi,23,Worst buffs in the game
558428080021045271,𝚃𝚢𝚗𝚎𝚑𝚊𝚖,33,<@!130708054676209664> How come ?
558428100468146206,Kenthos,44,what about crit weapons? are they bad too? 😮
558428119288119316,NEETenshi,21,Crit rateup worthless
558428131762110467,Kenthos,66,don't tell me that after pulling a lot for that damn fanatio sword
558428141006225454,Kenthos,3,lol
558428149390508064,NEETenshi,34,Crit dmg up meh compared to dmg up
558428187911258112,NEETenshi,21,Fanatio uses a rapier
558428207590801439,NEETenshi,23,And it has skill dmg up
558428209792811059,Kenthos,25,yeah_ fanatio's rapier xD
558428238913732628,NEETenshi,15,Not crit dmg up
558428252088303631,Kenthos,54,I just mean't that her stats are more inclined to crit
558428271532834856,Kenthos,34,compared to other weapons ive seen
558428307343802380,NEETenshi,30,That's just rapiers in general
558428338419662849,Kenthos,12,ah_ I'm glad
558428537477005342,chirp,131,In contrary to a widespread belief_ crit rate up is not useless at all.NLBut... discord ain’t no place for a lecture on probability.
558428787772227599,NEETenshi,3,Kek
558428818482790411,chirp,56,As a very crude rule of thumb_ +300 crit rate = +100 atk
558428820546519060,NEETenshi,37,I mean it is nice for less crit grind
558428861571006505,NEETenshi,43,But in theory you can just grind infinitely
558428872916336661,NEETenshi,25,<:mmV:295974268913582080>
558428963060449311,Kenthos,109,hey <@338608643874226178> do you mind if I Pm you asking a small little question <:YuukiV:312034986830069760>
558428997520850955,NEETenshi,17,Just ask here lul
558429016118525962,NEETenshi,27,Or on <#511940147852476421>
558429039925264394,chirp,103,You cannot grind 100% critical on a run with 150 hits.NLThe lifespan of the universe is not long enough.
558429054605328394,NEETenshi,43,I see ludwig <:zoomeyes:488526058048716831>
558429100587483146,LudwigRevolution,27,im busy carrying exiled p.p
558429112641912833,NEETenshi,3,Kek
558429137845354499,NEETenshi,27,Good luck getting 5 parries
558429161912533013,chirp,23,Sure_ Kenthos_ go ahead
558429360252518400,NEETenshi,96,Well I need to grind 100% crit for ranking this weekend_ give me a good predicition chirp-senpai
558429450279059486,chirp,100,Already a three-sigma run takes a lot of attempts_ from 50 to 100.NLA four-sigma is in the thousands.
558429517333528576,NEETenshi,21,Hello what is a sigma
558429544361623555,NEETenshi,22,Is that a new wep type
558429557158576153,NEETenshi,26,<:Kapp:557215140081041419>
558429565001924608,chirp,63,Anything above this would take longer than the ranking duration
558429697671692289,chirp,57,sigma = one standard deviation on a gaussian distribution
558429704164605963,Just Lucas,37,<:GWshinodunHaaha:389446922881990660>
558429767465173042,NEETenshi,36,PogNLI think I heard those terms once
558429793222393856,NEETenshi,26,Too hard for my smol brain
558429823744212993,NEETenshi,21,I'll just spam my run
558429981189865472,chirp,71,On the previous ranking_ one sigma meant +/- 100k damage_ with R5 stuff
558430060458016773,NEETenshi,34,Is it possible to learn this power
558430164120371211,HauDareYou,41,how much ep does master give for special?
558430200887508993,NEETenshi,11,More than 0
558430255044493362,NEETenshi,14,Less than 9999
558430275693182976,NEETenshi,26,<:Kapp:557215140081041419>
