ID,Author,Content Length,Content
558107240809234434,mrshmeep,58,no i was asking which  is better to get sorry forgot comma
558107308396118019,Zylexia,257,yeah will give sinon +3% extra attack but that would end up at 432 I see at most for the attack when equipped to that wind sinon while the Leafa armor won't get the leafa +3% attack one though but will get the element bonus which will be 436 attack in total
558107383151329290,Iced Icicle,15,Sinon is better
558107497886515240,Iced Icicle,47,||and add some commas or periods on your wall||
558107902523473955,Zylexia,87,yeah sinon is better for sinon just forgot that sinon is 3% all attack increase for her
558108036791533578,Zylexia,30,which would beat the leafa one
558108561369202688,Zylexia,86,yeah thinking about that only better for leafa I see the leafa equipment being instead
558431184808443906,Vee,129,Will bamco let me regain access to an account just by having the transfer code_ being linked to gmail_ and I guess old passwords?
558431378190893057,NEETenshi,66,How does one link an acc to gmail <:AkariThink:419270590860623893>
558431423158157312,NEETenshi,32,You can only link it to fb afaik
558431527982202891,Vee,74,Idk it's for the google play mission things but it's not really linked lol
558431909911461897,NEETenshi,48,Does saomd have google play missions? First news
558432047509536768,NEETenshi,91,I play on android and all google takes part in is stealing my money and converting it to md
558432693147271168,Vee,183,The missions are just add x people and login_ nothing too important NLBut yeah_ as of right now I'm locked out of my acc unless bamco would just give me access again if that's possible
558433378278572043,NEETenshi,78,I believe there is a form you can fill and send to scamco to get your acc back
558433425241931816,NEETenshi,51,Go to the saomd support page and it should be there
558436072904720384,attinat,104,there are google play achievements but your google play account isn't actually linked to your MD account
558445289808330754,Raso,67,My first Memory fragments lol should I buy an armor? And which one?
558446779062943771,Iced Icicle,16,save to 50 frags
558446884688101379,Iced Icicle,26,MF Armor at R4 is terrible
558446898000822285,Iced Icicle,18,They need to be R5
558447299043524609,Raso,46,Got it.. yeah I already have few r4 armors atm
558468058310639618,Kenthos,113,soooo after making the mistake of stepping up in the weapon gacha.. i got two r4 bercouli swords in the last pull
558468077625409537,Kenthos,29,and i wanted fanatio's rapier
558468081089904670,Kenthos,1,😦
558468203286757401,Kenthos,66,is pulling in step6 forward for it a dumb thing to do? it seems :<
558469859218817026,𝑠𝑖𝑔ℎ,14,are you a f2p?
558469900310675473,𝑠𝑖𝑔ℎ,5,saved
558470312472215552,𝑠𝑖𝑔ℎ,12,unless you 🐳
558470368592134144,attinat,83,step 6 is worth it if you're already there though <:GWchadThink:366999782348292108>
558470400128843776,𝑠𝑖𝑔ℎ,5,;emao
558470485751365632,𝑠𝑖𝑔ℎ,64,i remeber going to step like 7 or 8 just for the blue rose sword
558470487785734156,𝑠𝑖𝑔ℎ,3,kms
558470540986417162,𝑠𝑖𝑔ℎ,8,big meme
558471206446039040,Kenthos,73,ops sorry I deleted the messages cause I got replied in the other channel
558471280207069200,Kenthos,73,well_ honestly Idk what to do_ felt like a dumb mistake (going to step 5)
558473715281559573,attinat,69,anecdotes don't disprove the fact that step 6 is still more efficient
558473730251161610,attinat,29,it's getting there that isn't
558807108179591218,JTmoney09,145,What would be the best banner for a new player to pull on rn? I mean obv ill do em all for the discount but which would be the best one currently
558817882352386089,FiveAtOnce,45,not exacty easy to determine the "best" one..
558818201157500929,FiveAtOnce,92,if/when there was/will be one_ you'll know because the server's going to be ranting about it
558818638048657428,FiveAtOnce,71,if there is one_ youll know because the server will be ranting about it
558818703714680832,FiveAtOnce,26,otherwise_ theyre all good
558818754029420555,FiveAtOnce,28,(except most of the 5* ones)
558825880642650142,Dota3,64,I accidentally use 4 lvl 30 armor  to make a lvl 4 star armor TT
558825952084230146,Dota3,31,Is the new sinon or yuuki good?
558838076105949214,Kenthos,67,Why only one R2 Ring is available in the Minotaur event_ but 12 R3?
558838157890551809,Kenthos,29,Any point in getting this R2?
558838315135139850,iShootdown™,17,The R2 is useless
558838368314589201,iShootdown™,58,Unless you’re willing to get 12 copies just to make one R4
558838420231946251,iShootdown™,55,Which takes up too many crystals and cols in my opinion
558839168277544961,Kenthos,8,Oki ty 😃
558841573878661151,Lanki,106,Also the r2 are unlimited in the quest its not just 1 x) but then again no need to go for it r3 more worth
558850322731368450,Milim Nava,78,what should i do after yuuki and asuna banner {thats my first banner ive done}
558991883993481236,br0wnies,42,Oh ok lol_ i am actually mentally retarded
558991916784549935,br0wnies,24,I'll just let myself out
558992422089130009,br0wnies,79,Are the no.3X quests different for everyone or is there a cheatsheet somewhere?
558992556281692162,NEETenshi,40,Those missiosn are for a different quest
558992634493009960,NEETenshi,66,"Friendly Match in Fairyland" is the quest that came out yesterday
558992655992881154,iShootdown™,32,Quests are the same for everyone
558992716600705024,iShootdown™,29,except for day-based missions
558992768119078942,NEETenshi,76,Also the timing for Eldrie/Eugeo is on the notice_ they rotate every 3 hours
558992859361968138,iShootdown™,51,i.e. login for 100 days_ get 100 weapons from scout
558993000265678868,br0wnies,8,yeah_ ok
558993055319982080,NEETenshi,47,To be fair even those are the same for everyone
558993092359880704,NEETenshi,59,You just get them earlier or later depending on your logins
558994180521590795,iShootdown™,81,just putting it there just in case some person blasted me for not mentioning that
558995170419277825,FiveAtOnce,32,When was the last water ranking?
558996184492933129,NEETenshi,36,At the end of November_ bath ranking
558996423518060546,FiveAtOnce,7,Oh okie
558996473971343360,FiveAtOnce,49,So that means that i can expect another one soon?
559001549859192857,Milim Nava,25,im not even suited for fc
559001591189995552,NEETenshi,36,don't worry about R5 armors early on
559001601843527682,attinat,99,<@130708054676209664> only problem with that site is the tier list <:KappaTrash:431105702153420810>
559001612060721191,Milim Nava,40,my only 5*'s are will kirito and dablice
559001621246246913,NEETenshi,55,just slowly farm MFs whenever possible until you get 50
