ID,Channel,Content Length,Content
558770782319411200,debates,29,spread the islamic revolution
558770895158771712,debates,4,what
558804936029372422,debates,66,germany should invade poland to ensure the safety of the minority.
558810231652483113,debates,28,Why has the question come up
558813948053291008,debates,28,that is a pretty stupid take
558814876399697922,debates,34,oh yes the court of public opinion
558815026597724160,debates,35,Why the fuck would they be pursued?
558815894650748940,debates,73,What does "universal background checks" mean to you <@186569274628767745>
558816095226560532,debates,33,Okay so that means nothing to you
558816163963076618,debates,103,Like 92% of firearm crime happens with illegally obtained or illegally modified/already banned firearms
558816295991246848,debates,11,Really huh?
558816321148813324,debates,31,You're just spouting buzzwords.
558816423485505537,debates,95,If they are illegal given to other people where does "universal" background checks fix anything
558816539667595264,debates,82,<@353300924757704704> the constitution was not talking about the freaking internet
558816566678913036,debates,54,why do you need the internet to "practice free speech"
558816853124972545,debates,16,Why is an AK bad
558816878949171227,debates,22,Let me correct my self
558816904936947712,debates,31,why are klashnikov weapons bad\
558816928928497665,debates,20,ffuck your slow mode
558817098747346945,debates,25,Why are they over the top
558817165478854666,debates,18,That is incorrect.
558817207694524416,debates,17,Handguns are shit
558817260882624543,debates,38,Do you own them or do mommy and daddy?
558817412519165982,debates,3,Why
558818125693583363,debates,0,
558818138049871899,debates,4,okay
558818147130671105,debates,18,so you're trolling
558818295084613634,debates,41,ak47 = any gun that looks or sounds scary
558818394187759626,debates,9,We do not
558818553701072919,debates,39,What is a "regular" gun in this context
558818674367135744,debates,82,If you think 6 million jews died only via gas then you need to read a history book
558818890155556884,debates,109,<@202347079979368448> since you're not an expert on U.S. gun laws can you at least tell me what is on a 4073?
558818989812482048,debates,36,okay so you dont know what a 4073 is
558819017805004813,debates,42,but you're pushing a gun control narrative
558819044090970188,debates,12,Why is that?
558819117671645184,debates,29,And which country is that huh
558819247376302129,debates,111,The only problem with new Zealand's already ludicrous gun laws is that they allowed foreigners to purchase them
558819575568007168,debates,7,"clips*
558819580475080724,debates,8,REEEEEEE
558819710687379467,debates,33,"more background checks and that"
558819731558236162,debates,21,Meaningless buzzwords
558819878077988866,debates,67,there is nothing stopping you from doing that <@325739257622691841>
558819925788065812,debates,39,you need licenses to get the ammunition
558819942708019213,debates,8,I saw no
558820006784270338,debates,9,M1 Abrams
558820151517118465,debates,21,well it had a missile
558820171322621962,debates,10,originally
558820408212586508,debates,173,I swear the single most infuriating subject to debate is gun because people don't seem to even educate themselves on the most fundamental information surrounding the systems
558820520922185729,debates,96,And fall back to cookie cutter arguments that even they don't know what that means to justify it
558820533094055956,debates,7,I don't
558820602048413736,debates,51,"more background checks" is pretty much meaningless
558820698911408139,debates,71,You can't get OPM_ the only way to improve them is not by changing them
558820790003564553,debates,141,but forcing law enforcement agencies (even though they already are IIRC) to co-operate and provide more information to the federal government
558820873587392638,debates,68,agian you don't know what you're talking about here and it's showing
