ID,Channel,Content Length,Content
558857679326412821,commands,18,pls withdraw 20000
558857720258625537,commands,13,pls slots 100
558857737833021470,commands,13,pls slots 100
558857753251020858,commands,12,pls slts 100
558857782619668482,commands,13,pls slots 100
558857812156088320,commands,13,pls slots 100
558857835413241876,commands,14,pls slots 9999
558857870347599874,commands,13,pls slots 999
558857904803807233,commands,14,pls slots 9999
558857928409481216,commands,13,pls slots 100
558857958809796618,commands,13,pls slots 100
558857976874795008,commands,14,pls slots 9999
558858009791692821,commands,14,pls slits 6000
558858032071704598,commands,13,pls slots 500
558858056633548810,commands,14,pls slots 9999
558858080411189248,commands,13,pls slots 600
558858105753174034,commands,14,pls slots 9999
558858155929501707,commands,13,pls slots all
558858198669459466,commands,14,pls slots 4000
558858223487287338,commands,14,pls slots 9999
558858247671644160,commands,13,pls slots 500
558858269356064774,commands,13,pls slots 200
558858290432442368,commands,13,pls slots 100
558858311529791515,commands,15,pls deposit all
558858341305286694,commands,11,aaa im late
558858388243480596,commands,7,pls bal
558858408372207620,commands,5,frick
558858435492315136,commands,16,pls withdraw all
558858496418775040,commands,17,pls deposit 70000
558858522767654913,commands,14,pls slots 9999
558858548856094773,commands,13,pls slots 100
558858571022860300,commands,13,pls slots 100
558858590023188491,commands,14,pls slits 3000
558858613930852363,commands,11,pls slots 3
558858637074890762,commands,12,pls slots 10
558858659644571668,commands,14,pls slots 3777
558858680351588353,commands,14,pls slots 1000
558858700983500818,commands,13,pls slots all
558858743434051606,commands,15,pls slots all 😂
558858765663862806,commands,7,pls bal
558858816251232257,commands,24,u rob me like crazy dude
558858834509037589,commands,12,pls use sand
558858847700385806,commands,1,y
558858885138481152,commands,21,<@494683343938519071>
558858943678513152,commands,18,pls withdraw 20000
558858985260974113,commands,13,pls slots 100
558859008908460034,commands,13,pls slots 100
558859037861609472,commands,13,pls slots 100
558859057746673683,commands,13,pls slots 100
558859080354103312,commands,13,pls slots 100
558859101078159381,commands,14,pls slits 9999
558859120808165387,commands,14,pls slots 9999
558859151196028960,commands,14,pls slots 3000
558859174012911616,commands,13,pls slots all
558859231932186626,commands,18,pls withdraw 38000
558859266388393994,commands,13,pls slots 100
558859291088650240,commands,13,pls slots 100
558859317051260941,commands,13,ls slots 9999
558859344523821066,commands,14,pls slots 9999
558859371044536320,commands,14,pls slots 2000
558859396004970496,commands,14,pls slots 6000
558859420583329862,commands,14,pls slots 5000
558859454184030209,commands,14,pls slots 4000
558859481027575819,commands,13,pls slots 100
558859504025075712,commands,13,pls slots 100
558859528196587533,commands,14,pls slots 9999
558859551424774194,commands,13,pls slots all
558859564661997588,commands,3,lol
558859587768287243,commands,10,rip 0 more
558859604801355778,commands,7,pls bal
558859768870207513,commands,17,pls withdraw 3000
558859807495290891,commands,14,pls slots 2500
558859828106100746,commands,8,pls rich
558859885555744769,commands,29,pls rob <@388487013000675334>
558859907378446366,commands,5,hmmmm
558859917541244949,commands,4,cool
558859961590087721,commands,1,🎃
558860040975417345,general,19,lol i just lose all
558860084462092289,general,3,lol
558860103042727946,general,10,u mad bro?
558860257305296897,general,3,lol
558860341996421130,general,3,yes
558860580354785302,general,17,lol Kay's is keys
558860611375857675,general,7,or kys?
558860632175149056,general,6,no lol
558860669064314911,general,4,what
558860720142286858,general,3,aaa
558860773758337045,general,2,ok
558860800236978207,general,13,but dont here
558860821330132992,general,3,yes
558861047004528650,general,27,<@339486831991062529> u gey
558861233583947776,general,11,grull then?
558861397279375380,general,5,!ń/ÿ?
558861610354081812,commands,16,pls withdraw all
558861641937322026,commands,11,pls slots 1
558861730630074389,commands,14,pls slots 5000
558861750821191681,commands,1,😂
558861804579717123,commands,12,pls slots 12
558861918782226432,commands,44,<@494683343938519071> u robbed me like crazy
558861948901523456,commands,3,wtf
558862054966951947,commands,64,<@494683343938519071> i forgibe you <:DogKek:532224991568330753>
558862243014639616,commands,18,:GWsocksAngeryBob:
558863134472011777,commands,13,pls slots 100
558863151148564501,commands,3,wut
558863173810126869,commands,5,9000?
558863212888719363,commands,13,pls slots 200
558863253556690947,commands,13,pls slots 900
558863277921140739,commands,13,pls slots 100
558863299043655752,commands,13,pls slots 100
558863328429211651,commands,14,pls slots 6000
558863342962475093,commands,5,lolol
558863359844286464,commands,12,pls slots 10
558863379876544512,commands,12,pls slots 10
558863398125699078,commands,12,pls slots 10
558863418468204544,commands,12,pls slots 10
558863438148009995,commands,11,pls slots 1
558863460562108427,commands,12,pls slots 10
558863482653507584,commands,12,pls slots 10
558863504636117003,commands,12,pls slots 10
558863524256808980,commands,11,pls slots 1
558863542179201042,commands,12,pls slots 10
558863562358128640,commands,11,pls slots 1
558863582352244747,commands,12,pls slots 10
558863624010072066,commands,13,pls slots 200
558863644855894027,commands,12,pls slots 10
558863689260859402,commands,13,pls slots 200
558863742717132803,commands,12,pls slots 10
558863771536457729,commands,12,pls slots 99
558863795103989760,commands,12,pls slots 99
558863817174548481,commands,12,pls slots 10
558863840033374209,commands,11,pls slots 1
558863889627086848,commands,18,pls sell alcohol 2
558863912838103050,commands,12,pls slots 10
558863936418480130,commands,12,pls slots 99
558863956731756575,commands,12,pls slots 10
558863980689358853,commands,12,pls slots 10
558864000138477568,commands,12,pls slots 10
558864030002053140,commands,13,pls slots 999
558864043578753034,commands,3,oof
558864065997438986,commands,12,pls slots 20
558864083793739777,commands,11,pls slots 1
558864101271535638,commands,11,pls slots 1
558864121597132831,commands,11,pls slots 6
558864140656050177,commands,11,pls slots 6
558864159916425237,commands,11,pls slots 1
558864181638725641,commands,13,pls slots 100
558864207060140044,commands,13,pls slots 200
558864227289399296,commands,13,pls slots 100
558864249397575682,commands,12,pls slots 50
558864273355309077,commands,13,pls slots 999
558864297795649537,commands,12,pls slots 10
558864320264667157,commands,13,pls slots 600
558864347682832384,commands,13,pls slots 666
558864370961088542,commands,13,pls slots 666
558864393949937684,commands,13,pls slots all
558864406570729473,commands,3,lol
558864417895219222,commands,6,pl beg
558864441794625537,commands,7,pls beg
558864456734736385,commands,10,pls search
558864477106470912,commands,15,pls deposit all
558864538531921932,commands,15,pls sell alco 3
558864571801010176,commands,12,pls slots 20
558864615736606722,commands,14,pls slots 1000
558864643230138388,commands,12,pls slots 10
558864685592739845,commands,11,pls bet 300
558864708552228864,commands,12,pls bet 9999
558864729439862784,commands,11,pls bet 200
558864753741529109,commands,12,pls bet 2000
558864778198777857,commands,14,pls slots 9999
558864805977391104,commands,8,pls rich
558864859270479873,commands,13,pls rob Lexxa
558864879034040331,commands,3,wow
558864926542659595,commands,7,pls inv
558864958646124572,commands,9,pls inv 2
558864989105160193,commands,17,pls sell reversal
558865018201047051,commands,14,pls sell boclx
558865034412032010,commands,11,pls sellbox
558865054599086080,commands,10,join heist
558865077101658112,commands,7,pls beg
558865089776713731,commands,8,p search
558865107619414041,commands,8,jon eist
558865128313978919,commands,10,join heist
558865211679965185,commands,43,<@478791798345433088> my moneys are gon bud
558865229191053325,commands,7,pls bal
558865251802808321,commands,7,pls beg
558865282597126164,commands,7,pls beg
558865328575217669,commands,31,<@478791798345433088> again lol
558865401317031936,commands,22,someone steal from. me
558866102092955648,commands,12,pls use cell
558866120761802762,commands,1,c
558866304925433918,commands,11,pls profile
558866364262121472,commands,8,pls rich
558866502208716803,commands,31,pls steal <@477121851416510476>
558866578796576804,commands,34,<@478791798345433088> gibe me cash
558866618638270464,commands,7,pls bal
558866655820644367,commands,6,thanks
558866663651409922,commands,2,ok
558866677467447306,commands,7,pls bal
558866708912144410,commands,13,pls slots 336
558866768458809345,commands,10,JOIN HEIST
558866840772804629,commands,3,yes
558866847378702357,commands,4,gone
558866870938107904,commands,2,ok
558866911635439617,commands,8,pls work
558866954136453120,commands,22,TouTube Rewind was bad
558867017843867679,commands,3,yey
558867056292921344,commands,29,pls rob <@321254450729582592>
558867074684944405,commands,4,aaaa
558867131677147154,commands,4,nooo
558867164929458217,commands,4,aaaa
558867300120264714,commands,7,pls beg
558867310719401985,commands,10,pls search
558867325353197568,commands,5,!rank
558867362611200022,commands,3,lol
558867414486482954,commands,27,!rank <@478791798345433088>
558867466218897408,commands,7,pls bal
558867493230346271,commands,7,pls rob
558867618480652300,commands,9,wtf dodge
558867635123519536,commands,4,doge
558867674860486667,commands,29,so fast <@478791798345433088>
558867706766688256,commands,3,wtf
558867726198636564,commands,4,p!sH
558867737481576456,commands,4,p!sH
558867752006451200,commands,4,p!sH
558867759765651467,commands,4,p!sH
558867767886086187,commands,4,p!sH
558867780502552608,commands,7,pls beg
558867793479467009,commands,10,pls search
558867813520113664,commands,4,p!sH
558867821195558913,commands,4,p!sH
558867828334395412,commands,15,pls deposit all
558867837939351573,commands,4,p!sH
558867847950893058,commands,4,p!sH
558867860676542495,commands,4,p!sH
558867871053381632,commands,4,p!sH
558867902661394453,commands,3,hmm
558867913918906370,commands,4,yeah
558867928280334346,commands,3,no?
558867995515027468,commands,18,s!8ball no or yes?
558868009884712960,commands,3,aaa
558868046056521738,commands,7,pls beg
558868066302164993,commands,10,pls search
558868079573204993,commands,5,maybe
558868111726477332,commands,25,bt need to gather peoples
558868154009387029,commands,7,papapap
558868302273970187,commands,18,pls withdraw 10000
558868354253979669,commands,17,pls withdraw 1000
558868488358330369,commands,3,me?
558868499574030339,commands,5,oh ok
558868847223111720,commands,10,join heist
558868968341897237,commands,2,no
558868976650682388,commands,3,lol
558869010352046100,commands,5,lolol
558869069038616578,commands,1,y
558869161376219136,commands,3,lol
558869183514017792,commands,6,fuuuuu
558869220318773258,commands,7,im slow
558869310198513696,commands,16,pls withdraw all
558869324107087922,commands,4,aaaa
558869359389310976,commands,14,pls slots 1000
558869372026880001,commands,3,lol
558869394923716628,commands,15,pls deposit all
558869423327412245,commands,17,pls withdraw 1000
558869435482636297,commands,5,agan?
558869458308038696,commands,6,again?
558869492608925707,commands,7,oh yeah
558869504633864193,commands,7,pls beg
558869512800305163,commands,10,pls search
558869553879318539,commands,35,pls profile 🇵🇭 JxdeThaddeus 🇸🇬#7152
558869604898701329,commands,18,this is more thilo
558869615997091853,commands,3,tho
558869673857253386,commands,35,pls profile 🇵🇭 JxdeThaddeus 🇸🇬#7152
558869746041356319,commands,5,300k?
558869782649372702,commands,9,why abyss
558869899653414932,commands,5,ooooo
558870020269146152,commands,3,yes
558870052816945152,commands,2,me
558870064493887488,commands,7,i do it
558870120496234508,commands,23,🇵🇭 JxdeThaddeus 🇸🇬#7152
558870205456056324,commands,5,oh ok
558870265379946516,commands,35,pls bankrob 🇵🇭 JxdeThaddeus 🇸🇬#7152
558870391293214721,commands,4,yes?
558870413510311959,commands,4,yeah
558870441477799957,commands,4,1001
558870478526087169,commands,16,pls withdraw 500
558870553839009794,commands,31,pls rob 🇵🇭 JxdeThaddeus 🇸🇬#7152
558870679521591306,commands,4,aaaa
558870694478348288,commands,7,pls bal
558870726455590930,commands,15,pls deposit all
558870755908255754,commands,16,pls withdraw all
558870786379612193,commands,13,pls slots 200
558870814569660426,commands,11,pls bet 200
558870875584200714,commands,6,Ofgh 😂
558870932110835722,commands,11,pls bet all
558871017150349332,commands,11,pls bet 200
558871035533852676,commands,6,friccc
558871046304956429,commands,7,pls beg
558871061916286977,commands,10,pls search
558871085567967232,commands,13,pls slots 100
558871112835006498,commands,11,pls bet all
558871132187656213,commands,6,no lol
558871161874808832,commands,14,i cant bankrob
558871219475054603,commands,7,pls beg
558871247652519947,commands,7,pls beg
558871264023019520,commands,6,t!fish
558871337238528003,commands,10,pls search
558871353189466133,commands,7,pls beg
558871359305023518,commands,5,!rank
558871424182517762,commands,14,t!cookie Joe T
558871579342274561,commands,3,lol
558871589802868737,commands,7,pls beg
558871608236965900,commands,7,pls beg
558871616960856094,commands,10,pls search
558871669238661122,commands,10,i cant lol
558871684636213249,commands,7,pls bal
558871708040429569,commands,7,jajajsu
558871802395492353,commands,10,join heist
558871860264173568,commands,4,left
558871935472238592,commands,4,yess
558871996847620097,commands,14,pls witdaw all
558872034818392065,commands,11,pls rob ban
558872179765411853,commands,7,pls beg
558872190637047829,commands,10,pls search
558872202909319168,commands,11,pls sell al
558872282555088933,commands,24,lol my 2nd time bankrupt
558872382823989268,commands,7,yes lol
558872446221025290,commands,3,oof
558872516127621153,commands,27,!rank <@478791798345433088>
558872557869072384,commands,2,wt
558872702316838913,commands,5,lolol
558991003038777345,commands,5,!rank
558991040183402496,commands,7,pls beg
558991051457822730,commands,10,pls search
558991070621466624,commands,15,pls deposit all
558991083636523036,commands,5,!rank
558997249695154186,commands,7,pls beg
558997260130713627,commands,10,pls search
558997267281870849,commands,5,!rank
559001615089008658,commands,7,pls beg
559001643744493573,commands,12,pls bet half
559001692411133955,commands,9,pls bet 1
559001710782054410,commands,11,pls bet 500
559001736086552576,commands,11,pls bet 500
559001759301763093,commands,11,pls bet all
559001772484460554,commands,1,o
559001780827193347,commands,2,ok
559001790671224852,commands,7,pls beg
559001802821992458,commands,10,pls search
559001832517533696,commands,11,pls bet all
559001988281663518,commands,9,t!slots 1
559002008804130837,commands,9,t!slots 1
559002029398163458,commands,6,t!fish
559002047102320701,commands,10,pls search
559002058615816212,commands,7,pls beg
559002083211214858,commands,12,pls postmeme
559002133299462195,commands,7,pls beg
559002143911182349,commands,10,pls search
559002158440120350,commands,15,pls deposit all
559002181315985408,commands,15,pls deposit all
559002237645488129,commands,7,plsnbet
559002265512443904,commands,16,pls withdraw all
559002279777271827,commands,11,pls bet all
559002311016316946,commands,10,pls search
559002324077379584,commands,7,pls bet
559002340481302538,commands,5,!rank
559002364305080332,commands,7,pls beg
559002376808300555,commands,10,pls search
559002390775201792,commands,10,pls search
559002401760084028,commands,10,pls search
559002431992758274,commands,11,pls bet all
559002465643528192,commands,11,pls bet all
559003302398787586,commands,7,pls beg
559003318547120142,commands,10,pls search
559003428823498753,commands,6,t!fish
559003444887945246,commands,10,pls search
559003458833874945,commands,7,pls beg
559003475250511896,commands,10,pls search
559003488240271370,commands,5,!rank
559003509853519900,commands,11,pls bet all
559003557001429033,commands,8,pls rich
559003598378500107,commands,10,pls search
559003608599756845,commands,6,t!fish
559003616158023680,commands,7,pls beg
559003711024791562,commands,6,t!fish
559003726598373397,commands,7,pls beg
559003749620908042,commands,6,t!fish
559003900741419038,commands,3,lol
559003931926331393,commands,23,<@537743080582021120> 😓
559003955317702676,commands,7,pls beg
559003966210310165,commands,10,pls search
559003979309121556,commands,15,pls deposit all
559003995436482570,commands,9,t!profile
559004020275019806,commands,5,!rank
559004057117917190,commands,7,pls beg
559004113673912351,commands,35,<@516446658943385612> give me money
559004208074981386,commands,6,no lol
559004356267999250,commands,7,pls bet
559004379278213140,commands,8,pls work
559004408697061387,commands,5,!rank
559004430729478154,commands,7,pls beg
559004439164354577,commands,10,pls search
559004485804883988,commands,20,t!fish sell uncommon
559004507359412263,commands,18,t!fish sell common
559004539261288448,commands,25,<@516446658943385612> yes
559004622090534912,commands,28,s!8ball should i deposit it?
559004667804123157,commands,7,pls bal
559004701937369088,commands,7,pls beg
559004726570516500,commands,11,pls slots 1
559004748347342859,commands,11,pls slots 1
559004774599753738,commands,11,pls slots 1
559004816249192468,commands,11,pls slots 1
559004839997210625,commands,13,pls slots 500
559004893105618984,commands,5,!rank
559004952077402133,commands,11,pls bet 500
