ID,Author,Content Length,Content
558109815235411988,noah,21,<@329457933677101067>
558109861284413443,noah,2,hi
558110122912645121,Splodinate,2,hi
558110191359361059,A.,26,<@373874896352182273> hody
558111752039170058,skull legion,35,i am about to cuck my friend oh god
558112088543985684,Snowmaninblack,4,wut?
558112098341879810,spiglet,9,elaborate
558112160945930261,Snowmaninblack,11,more detail
558112269289127938,skull legion,138,my friend's girlfriend just sent me something about how i was cuter and shit about her boyfriend and how she wants to hangout with me more
558112447895175198,Wizardly_wiz,21,wow lowkey id do that
558112523383996456,noah,30,Maybe you shouldnt do that lol
558112539100184576,spiglet,50,are you going to fuck him or you’re gonna be loyal
558112548633706497,noah,61,Like ur kind of a piece of shit if you do that to your friend
558112554761715742,spiglet,6,cuck**
558112569903284264,spiglet,4,fuck
558112657102864386,Wizardly_wiz,26,nah dude dont do that shit
558112758474866716,noah,69,i mean im guessing that thats not actually happening and u made it up
558112788669792286,noah,46,bc if u didnt make that up ur a bad person lol
558112793341984778,noah,9,ur choice
558112852318093314,spiglet,1,^
558112882865340421,Wizardly_wiz,34,lol hes probably doin it right now
558112972103221249,skull legion,53,<@223948773447958528> i am not going to do it thought
558112993687240704,skull legion,21,i have some standards
558113027963093002,skull legion,37,and we got done making a lithium fire
558113146418495498,Snowmaninblack,4,why?
558113182778916884,spiglet,57,Tell your friend his gf ain’t loyal if you have standards
558113263951544340,spiglet,38,Bros before pussy or however that goes
558113287586185217,skull legion,4,bros
558113427386662933,skull legion,61,i mean we threw lithium on the highway and saw it caught fire
558113582655602718,spiglet,5,cool.
558114852548116482,Snowmaninblack,5,oh ok
558427436417679360,Dayton | Twenty,69,I kind of want to try wine because it's really good for certain foods
558427444714012684,Gamzee,49,i think it's just somewhat easier to lose control
558427468978192414,Dayton | Twenty,57,Just like I want to try cigars because they smell amazing
558427486061461522,Gamzee,46,cause you're kinda just emotional or some shit
558427511743315978,Dayton | Twenty,65,but I don't want to at the same time because addiction and morals
558427524456251394,Gamzee,28,more emotional than usual ig
558427536208429087,kermitjoinsthekremlin,64,i think alcohol and lsd are strong examples of losing inhibition
558427562242605057,v.,123,my friend kept calling this girl he liked everytime he was drunk and confessed his love and it made everhthing very awkward
558427576239128596,🌸DippyDappy🌸,41,ur meant to taste the smoke not inhale it
558427600016506919,sweaty,101,when you're drunk you still ultimately control what you do just your train of thought is questionable
558427607327309835,kermitjoinsthekremlin,26,im ok with wine further on
558427609403228181,Dayton | Twenty,28,I'm aware of that for cigars
558427620518133771,Dayton | Twenty,24,my dad smokes them a lot
558427640827084821,🌸DippyDappy🌸,76,my step dad a paramedic who never smokes ever says cigars are good and fine.
558427774356815902,🌸DippyDappy🌸,51,if u straight up smoke them and not just taste them
558427774302289951,kermitjoinsthekremlin,34,idk i dont fuck w any of that shit
558427783924154371,Gamzee,8,ah i see
558427804568518686,Dayton | Twenty,79,it just kind of sits in your mouth and then you blow the smoke out_ smelling it
558427844670390272,Dayton | Twenty,17,or smth like that
558427912827830283,🌸DippyDappy🌸,4,yesh
558427913850978354,kermitjoinsthekremlin,1,🤷
558427918309654547,🌸DippyDappy🌸,4,yeah
558428061515907081,Rogue,15,fuuuuuck me man
558428127848562724,v.,4,what
558428143442984961,kermitjoinsthekremlin,19,i like ur pfp rogue
558428150724427777,Rogue,62,i tripped acid yesterday and my serotonin levels are fucked up
558428169607315477,Rogue,15,i feel so weird
558428192810074122,Gamzee,35,ah yes yellow submarine is the shit
558428202557767700,AWildKaijia,3,oml
558428211705544714,AWildKaijia,6,people
