ID,Author,Content Length,Content
558111220188839961,Snowmaninblack,24,emoji submission form...
558113084040806420,Rodentman87,17,Wholesome channel
558465862059950090,Altii,96,Can we get the user limits on the quiet channels lowered back to 4_5_6? Or maybe do 4_6_8 intead
558465953650835458,Altii,30,I'd even be fine with a 2 or 3
558466000362668033,Altii,24,actually 1 works too tbh
558765335075880967,Google Home,70,Yall why is :sent: goneNLAm I tripping tripping NLOr NLDid yall remove it
558767094666231828,Lunarch,133,<@!491246211601399808> it was removed after user feedback_ check <#207943081847160842> for more info. ~~also yeah bring it back tbh~~
558817788022751232,taylor (guanglai kangyi),118,are y’all ever doing anymore creative events like art ones and stuff? or maybe you have but ive missed out on them lol
558818018084519951,taylor (guanglai kangyi),69,i liked seeing all the creative art for the snoo when it was going on
558823158363455488,milkshakegf,72,I know I would like to and ARC pushes along events like that really well
558840627723239456,j_ames,81,Ok It’s been 3 minutes and Gus still hasn’t given me my own channel what the fuck
