ID,Author,Content Length,Content
558111594173825025,Zacc,224,I am making a list of possible topics for my persuasive speech based on thing that bother me such as political issues or laws and stuff so I need a couple more to add to the list for it to be complete. Anyone have any ideas?
558112392186429451,Joshek,54,I need a couple of questions about nanotechnology too.
558114018318090271,rAndOmpErsOn34556,24,hey so i have a question
558114026308239360,rAndOmpErsOn34556,71,What two major powers controlled Vietnam during and after World War II?
558114192016539649,Liquid Axolotl,17,Japan and France?
558114416411803648,wenjun,39,that question sounds easily google-able
558114572691570688,rAndOmpErsOn34556,10,thats true
558114585870336050,Liquid Axolotl,24,Yeah but so are most tbh
558436536052482088,Joesph Joestar,22,Thanks for the hw help
558436557695090688,Joesph Joestar,21,Got a good test score
558451335280721920,Bad Piggy,67,Anybody have a good way to remember present tense ending for Latin?
558451409339547688,Bad Piggy,41,Like_ how to smack it on the end of words
558452044227411981,lovepup,12,OSTMUSTISUNT
558452045959659520,lovepup,20,I have to do a dance
558452418078179355,Notyourmom42,59,<@269902883191914507> <#490315911044136961> is best channel
558452490933108747,Notyourmom42,42,better discussions here than anywhere else
558452515520380928,Notyourmom42,18,and much less edge
558452598919921674,Joesph Joestar,46,Probably because we are the only intellectuals
558455045453119488,Notyourmom42,1,👏
558457696773472277,iBexal,38,Alright_ anyone have any idea on this?
558461126963363860,Notyourmom42,1,8
558466490446381077,Dayton | Twenty,47,Prof wants a 3 page critique of play we watched
558466564802871328,Dayton | Twenty,113,it was so bad and so see through in terms of message that this paper is now 5 pages long and just full of insults
558466608150872064,Dayton | Twenty,43,I don't know how to give her what she wants
558469125249302549,goat,36,Hello does anyone here write satire?
558469640892841984,🅱even,9,Sorry no.
558470941412294677,wenjun,61,<@454440623278391297> smack ur prof with the cold hard trooth
558470964590149654,wenjun,9,holy FUCK
558470978494136351,wenjun,30,do y'all see how deprived i am
558470996202487819,wenjun,32,i just spelled truth as "trooth"
558471006579064833,wenjun,20,wth is wrong with me
558471033670336543,wenjun,19,oml im going insane
558473867115626501,NotLamePerson,17,Pls help me ; 7 ;
558757746170658829,niggward,51,Whats the perimeter of a circle with a radius of 9?
558758530593849344,JAVAPLUM,79,Anybody know how to write like Hemingway? I need a write a short story like him
558759297710948362,Starfire1281,66,<@294190160432726027> perimeter (circumference) of a circle is 2πr
558761549284638760,luk,77,<@522234746689028107> ugh didnt he have short and objective sentences or smth
558766555526070284,Uryyb,132,i had a math problem i was like 80% sure i got wrong when i turned it in but it turns out i was one in seven people who got it right
558769644391890954,kermitjoinsthekremlin,25,<:dab:257654418634178570>
558771605015101450,JAVAPLUM,113,That’s what my teacher said <@215166909807591425> and I’m a pretty good writer but I can’t seem to write like him
558771781528190977,luk,99,he used simple words and short sentences so try being a worse writer maybe? idk if that makes sense
