ID,Server,Channel,Content Length,Content
558427804568518686,r/teenagers,serious-personal,79,it just kind of sits in your mouth and then you blow the smoke out_ smelling it
558427844670390272,r/teenagers,serious-personal,17,or smth like that
558428629923790848,r/teenagers,serious-personal,50,Closest to an ivy I could get are the Public Ivies
558428680636858369,r/teenagers,serious-personal,60,I did get into a Little Ivy but I can't afford the education
558429415563067392,r/teenagers,serious-personal,2,Uh
558429419254054912,r/teenagers,serious-personal,5,what?
558429449771548690,r/teenagers,serious-personal,26,Can't relate with this lol
558429854568153100,r/teenagers,serious-personal,75,The closest to an acid trip I will get is listening to Echoes by Pink Floyd
558430504282619918,r/teenagers,serious-personal,5,it is
558430546074533918,r/teenagers,serious-personal,50,My aura is shit because I already have visual snow
558430586033799180,r/teenagers,serious-personal,45,So when a migraine shows up it just is horrid
558430672218488834,r/teenagers,serious-personal,16,Sleep paralysis?
558430702400438294,r/teenagers,serious-personal,2,ah
558431141481414667,r/teenagers,serious-personal,72,Darkness is horrible because my visual snow peaks and I get a light show
558431307005296661,r/teenagers,serious-personal,32,I have to sleep with my phone on
558431341201588225,r/teenagers,serious-personal,39,Normally listen to ASMR or smth calming
558431369177464865,r/teenagers,serious-personal,19,Tinnitus is a bitch
558431651047145473,r/teenagers,serious-personal,23,I'm basically like Baby
558431691320983552,r/teenagers,serious-personal,62,Earbuds in most of the time with music on to help drown it out
558432244390297613,r/teenagers,serious-personal,71,https://i.imgur.com/mpYwKfr.png yeah this is as loud as I put music now
558432252921511937,r/teenagers,serious-personal,16,with speakers on
558432264623489044,r/teenagers,serious-personal,20,It's not loud at all
558432315009925131,r/teenagers,serious-personal,35,You probably don't work on 2 easily
558432330017013760,r/teenagers,serious-personal,29,Your body just got used to it
558432394005315620,r/teenagers,serious-personal,94,I thought I could handle 2 or 4 just fine_ then college hit and now I'm getting 7-9 each night
558432526503378944,r/teenagers,serious-personal,36,ASMR is all I listen to when I sleep
558432613388386336,r/teenagers,serious-personal,53,PC sounds on 50%_ spotify on 50% vol with speakers on
558432648796700672,r/teenagers,serious-personal,42,the music is audible but still quite quiet
558432850915885066,r/teenagers,serious-personal,38,Right now_ with how my sound is set up
558432884743077889,r/teenagers,serious-personal,39,my laptop is putting out sound at 50 db
558432905207218196,r/teenagers,serious-personal,20,so_ its really quiet
558433872220651520,r/teenagers,general,27,I never could get into joji
558434159694184467,r/teenagers,general,87,I mean I'm bi so it's different for me_ but a trap is literally the best of both worlds
558434172230696960,r/teenagers,general,25,body of a girl and a dick
558434445321830400,r/teenagers,general,118,Sounds like something my sister would say... "Dayton you can't call that 7 year old girl "honey"_ that's misogynistic"
558434514502680576,r/teenagers,general,89,Like sis I was giving the girl her first place trophy for the wrestling tourney calm down
558434681410945040,r/teenagers,general,72,idk_ for me i think there's a difference between a trap and a trans girl
558435027877101589,r/teenagers,serious-personal-2,143,https://open.spotify.com/track/6rz8k4FrzNs33CUUxPqiW7?si=ChuFnoctSOO107AU_ozW_w Haven't heard this song in like 8 years holy fuck the nostalgia
558435137449361419,r/teenagers,general,143,https://open.spotify.com/track/6rz8k4FrzNs33CUUxPqiW7?si=ChuFnoctSOO107AU_ozW_w Haven't heard this song in like 8 years holy fuck the nostalgia
558435551297011712,r/teenagers,general,22,What song is that from
558435622008782878,r/teenagers,general,2,ah
558435689654517760,r/teenagers,general,67,I've tried to like Eminem since my gf loves him but I just... can't
558435805236822017,r/teenagers,self,47,That's actually not that bad Dappy_ I like that
558435970769223680,r/teenagers,serious-personal-2,17,You're still dead
558436004558798851,r/teenagers,serious-personal-2,38,there are no technicalities with death
558436300269813791,r/teenagers,serious-personal-2,63,Dying in your sleep is just going to sleep and you dont wake up
558436349557080064,r/teenagers,serious-personal-2,12,^^^^^^^^^^66
558436420205936691,r/teenagers,serious-personal-2,108,The fact that there is nothing after death is the only reason why I can fathom why religion is still a thing
558436458399006751,r/teenagers,serious-personal-2,59,It offers solace for the fact that nothing actually happens
558436633284706333,r/teenagers,serious-personal-2,178,Yes but what's more realistic_ black nothingness after death like there was before birth or a giant man in the sky that sends people he loves unconditionally to burn for eternity
558436717502267424,r/teenagers,serious-personal-2,84,idk_ my entire philosophy for religion is basically George Carlin's skit on religion
558436748003115013,r/teenagers,serious-personal-2,20,I'm very anti-theist
558436827753611285,r/teenagers,general,16,I LOVE THAT SHOW
558437023480938520,r/teenagers,serious-personal-2,29,Religion is just a giant scam
558437059564666880,r/teenagers,serious-personal-2,26,How'd the Carlin quote go?
558437107891175426,r/teenagers,serious-personal-2,321,"Religion convinced the world that there's an invisible man in the sky who watches everything you do. And there's 10 things he doesn't want you to do or else you'll to to a burning place with a lake of fire until the end of eternity. But he loves you! ...And he needs money! He's all powerful_ but he can't handle money!"
558437382416891916,r/teenagers,serious-personal-2,93,"He's all-powerful_ all-perfect_ all-knowing_ and all-wise_ somehow just can't handle money!”
558437445197234187,r/teenagers,serious-personal-2,45,idk_ I'm just for the abolishment of religion
558437514357112832,r/teenagers,serious-personal-2,62,it's a giant scam on every side and it delays so much progress
558437637220728844,r/teenagers,serious-personal-2,82,Yes_ humans make it a scam_ but guess what religion is? A human made belief system
558437744951558157,r/teenagers,serious-personal-2,121,Not really religious freedom considering the people who moved to America persucuted anyone who didnt believe in their god
558438147663462400,r/teenagers,serious-personal-2,22,morality is just... eh
558438205255581705,r/teenagers,serious-personal-2,68,I'm sorta objectivist_ I'm gonna end the conversation on my end here
558438242136096769,r/teenagers,serious-personal-2,47,Don't wanna go down an argument rabbit hole lol
558438577306861624,r/teenagers,serious-personal-2,39,Look up Objectivism_ Ayn Rand's version
558438639483224065,r/teenagers,serious-personal-2,29,I believe a lot of that stuff
558438720290816011,r/teenagers,serious-personal-2,88,But I'm aware that's like a major teenager hallmark so I'm probably gonna grow out of it
558438737525080064,r/teenagers,serious-personal-2,31,But for now it's what i believe
558438977993048085,r/teenagers,serious-personal-2,71,My belief system is the bastardized child of Ayn Rand and George Carlin
558439040777584660,r/teenagers,serious-personal-2,51,Those two had the biggest influence on me as I grew
558439090618630146,r/teenagers,serious-personal-2,30,Oh yeah_ Thomas HObbes as well
558439125242609666,r/teenagers,serious-personal-2,27,Always forget about him lol
558439176907784192,r/teenagers,serious-personal-2,10,Sarcastic?
558439218108694528,r/teenagers,serious-personal-2,2,ah
558440193565261832,r/teenagers,serious-personal-2,74,My numbers are decently high i the first one if you look at my old account
558440478958288906,r/teenagers,serious-personal,75,People just need to learn to not give a fuck and care about only themselves
558440489423077406,r/teenagers,serious-personal,25,Makes life so much easier
558440523115921419,r/teenagers,serious-personal-2,21,I posted a lot before
558440538374930453,r/teenagers,serious-personal-2,18,I complained a lot
558440554862477322,r/teenagers,serious-personal-2,32,Used to be a laughing stock here
558440580472897546,r/teenagers,serious-personal-2,21,Left_ for like a year
558440617898934282,r/teenagers,serious-personal,27,I used to be a regular here
558440629076754443,r/teenagers,serious-personal,18,like... a year ago
558440753131421737,r/teenagers,serious-personal-2,11,is that me?
558440942185480203,r/teenagers,serious-personal-2,33,wish I could see my old count lol
558441180812017684,r/teenagers,serious-personal,14,Twenty I think
558441209182420992,r/teenagers,serious-personal,11,Twenty#8833
558441311032574006,r/teenagers,serious-personal,5,I did
558441364686110740,r/teenagers,serious-personal,59,that acct is also banned because me and friends were stupid
558441647827058688,r/teenagers,serious-personal,29,Just say fuck you to his face
558441860109041674,r/teenagers,serious-personal,101,I follow my dad's advice... basically "only care about yourself and your family_ no one else matters"
558441949476945920,r/teenagers,serious-personal,80,Makes life really easy if "friends" just drop me from the group over stupid shit
558441975037296641,r/teenagers,serious-personal,48,and they then get pissed that I'm not hurt by it
