ID,Author,Content Length,Content
558110971907014678,PokestarFan,2,Hi
558111485776232468,gator,7,Hello 👋
558116477551509504,SirMonkeyFood,8,Yeah_ us
558429828970184706,gator,30,<@506768715409260555> shopify?
558438502388334608,Zombie,41,<@!247019307253366784> I don’t understand
558438605861683200,gator,8,Nvm then
558438657246101525,gator,52,Shopify has a program with the pay for tuition thing
558438900029194251,gator,54,Then it really depends on the company and the position
558438972599304193,gator,84,Like if you are just coming out of high school it most likely won't be too technical
558439048289583105,gator,27,And more about cultural fit
558439069592584192,gator,7,/resume
558440355738157074,Zombie,185,<@!247019307253366784> no it’s called a degree apprenticeship basically they pay for your degree but you work for them and they pay you a wage but you have to have qualifications for it
558440534591668255,gator,86,Yeh shopify is similar . You work for them for half a day and go to uni for half a day
558440662660546571,gator,28,Assuming degree is undergrad
558440892646817792,gator,46,Or do they give a degree without going to uni?
558440991040864276,gator,76,Assuming it's the uk thing that is what happens based on my Wikipedia search
558440995805593610,gator,4,Cool
558444133841109004,Zombie,153,<@!247019307253366784> yeah a few days a week at work and a few days a week at uni but you don’t have the debt it’s also a bachelors degree in some cases
558444219690385408,gator,6,Gotcha
558755087003025409,Reflxction v2.7,73,its nice until people start taking your work for free and for granted ;-;
558755139381362692,its_meow,3,yep
558755358122835969,Reflxction v2.7,65,i had that feeling when i was making private discord bots for fun
558755378536644610,Andresian,46,what did you make anyway <@126059512611340288>
558755390431690753,its_meow,48,also I get about 8 dms a week asking about stuff
558755402079141893,its_meow,21,I make minecraft mods
558755427978838054,Andresian,2,oh
558755478029729812,Andresian,32,<:disappoint:377126702024753158>
558755522803793922,its_meow,5,why 😞
558755661094322197,SnakePin,58,minecraft mooooooooooooooooooooooooooooooooooooooooooooood
558755740509143042,Stve,4,this
558755795743801345,Andresian,42,minecraft <:disappoint:377126702024753158>
558755817612902437,davidv7,15,minecraft @mods
558755822738341888,Delite,44,<@557006338459172874> is that a new account?
558755833878413338,its_meow,14,no minecraft ✅
558755853164085258,Delite,35,p sure you've been here for a while
558755865901924373,davidv7,24,never played a minecraft
558755871488999424,SnakePin,29,<@142242854167642122> tru dat
558755872935772161,Delite,35,but it says you just joined discord
558755935397347343,SnakePin,33,I used the nitro gift on this one
558756001696710656,Delite,31,switching accounts for 1 month?
558756029878501380,SnakePin,21,nah I deleted old acc
558756054222110721,Andresian,3,lol
558756076250726417,Delite,6,i mean
558756082772606996,Delite,12,its 10 bucks
558756106340532237,Reflxction v2.7,1,F
558756128721338390,its_meow,1,F
558756136468217901,Delite,1,F
558756159507660810,Andresian,43,well the 5 buck nitro is worth more now imo
558756267431297024,Andresian,66,im gonna switch to 5 because those games are a bit old and obscure
558756474046775326,ThonkyThonk,38,and most of them only support windoose
558756761637748736,SnakePin,11,oof windoze
558756770416164864,Andresian,10,if not all
558756874955259926,Reflxction v2.7,41,does anyone even play those discord games
558756887626121218,Delite,50,<@209913856368050177> yh the 10 tier isnt worth it
558757001388097558,Delite,71,i had em for 4 months for free because of the grandfathered nitro thing
558757016626266133,Delite,12,not worth it
558757414980157455,SnakePin,40,hack all the things_ drink all the booze
558757646040170496,Andresian,73,by hacking you mean uncommenting random shit in html and js of a webpage?
558758421457797327,SnakePin,46,zero through three_ we're in every single ring
558758458611073056,Reflxction v2.7,54,im a hacker i hacked the page to say my name!11!111!11
558758534918176768,Reflxction v2.7,12,e.Z security
558758552387452960,Reflxction v2.7,32,googel im waiting 4 u to hier me
558758698374397964,Andresian,61,wiki pedia says im president of united america  give me money
558758700370886656,Aurieh,92,except you are not in every single ring_ because there are rings more privileged than ring 0
558758849507622922,Reflxction v2.7,25,tonald prump says im cool
558758862065500160,Aurieh,70,the pile of shit that is the Intel management engine exists in ring -3
558758876577660928,Reflxction v2.7,19,i mean donald trump
558758943728599080,SnakePin,37,mfw no one gets the song reference :(
558759132212232216,Aurieh,32,oh I know that meme by dual core
558759155834421281,Reflxction v2.7,57,i thought it was another array joke <@557006338459172874>
558759184749822027,Reflxction v2.7,22,jk i couldnt relate xd
558759391059247113,SnakePin,118,<@115076505549144067> also is hardware a ring? I thought lowest ring is zero cause rings are only existent in software
558759408268607490,SnakePin,20,and cpu manages them
558759422571053094,SnakePin,14,me is hardware
558759436856983562,Aurieh,4,well
558759451335720960,Aurieh,22,ME is a cpu on its own
558759465906601995,SnakePin,27,different small chip in cpu
558759473246633985,SnakePin,6,yea Ik
558759489025605653,Aurieh,41,people refer to it as ring -3 because uhh
558759492813062167,Aurieh,7,reasons
558759508738834452,Aurieh,20,it isn't a real ring
558759569900306442,Aurieh,67,but it has full unrestricted access to everything running in ring 0
558759606273310780,Aurieh,15,so there's that
558759634186534915,Delite,46,<@115076505549144067> did you delete gewp yet?
558759647759302656,Andresian,174,epic programmer prank!NLenter any discord channel and say "tell me whats your favourite programming language and ill say who are you"NLand then reply "lazy asshole" to everyone
558759658022502401,Aurieh,6,oh_ no
558759675525595176,Delite,25,<:ree:498921309330341898>
558759719708131330,Aurieh,38,I'll eventually get around to doing it
558759793955700775,Delite,37,<:SteamAngryCreep:492129366533341194>
558759846019727390,Aurieh,30,what the heck is that emoticon
558759923811614730,Andresian,5,steam
558759936700710922,Aurieh,56,and why does my cursor change shape when I hover over it
558759961526665245,SnakePin,78,oof I tried to strip the me's firmware but apparently 9. gen cpus prevent that
558760010033790996,SnakePin,38,I had to use buspirate to reflash bios
558760033169440768,Aurieh,6,oh rip
558760050772934666,Aurieh,22,me_cleaner didnt work?
558760097447280641,SnakePin,48,yeah 9. gen cpus detect that and prevent booting
558760102258016367,SnakePin,8,it seems
