ID,Author,Content Length,Content
558444498062147584,StreamSniperXBL,168,Add ṠteamṠniper <-(COPY and PASTE) and join creative for donnysc moving zone..(the best moving zone so far for competitive gamers) NA_EASTNLtwitch: <@338933644909477898>
558445095313997825,EvilLove,64,I would love if epic added different grass terrain for the block
558449452378226710,unionized mouse,28,does any body want to 1v1 me
558449609173762068,RoastedCorn,17,anyone zone wars?
558449672994160681,RoastedCorn,6,on nae
558450718403461141,Moo btw,72,How do you make it so people spawn with weapons when  you start the game
558451829013479427,RoastedCorn,36,zone wars anyone on nae? ill add you
558453272835391498,L1ght,18,Anyone want to 1v1
558454514731188244,SeNsE_PenguinPlz,30,aLLLLL rIGhT kId iLL DEsTrOI U
558454571849220126,SeNsE_PenguinPlz,16,No I’m not drunk
558454774584836127,ΟΜG-RedPaste,117,`I have a friend that made a juggernaut map and we need more people to join! DM me if you want to help with testing!`
558458000386424840,L1ght,12,1v1? Na west
558458407183450140,L1ght,6,Anyone
558459924053622812,worstgamerever,4,!lfg
558459924602945536,TEDDY,556,This channel is not intended for looking for people to play with. Please use an appropriate channel from this list below instead. Any Looking for Group (LFG) messages in this channel will be deleted.NLNL**Battle Royale (PVP):** <#362236453771804683> | <#362676778642178049> | <#423970748093431818>NLNL**Save the World (PVE):** <#322852071051231242> NLNL**Creative:** <#520132129103806483> NLNLPlease only post the Friend Invite links to people **that ask you about it via DM**.NLDon’t spam people or send them the links on random occasion. Thanks for understanding!
558460846615822368,?Ƙƴɩɇɽ¿,24,Who wants to 1v1 on Xbox
558462046442881024,worstgamerever,4,!lfg
558462047054987275,TEDDY,556,This channel is not intended for looking for people to play with. Please use an appropriate channel from this list below instead. Any Looking for Group (LFG) messages in this channel will be deleted.NLNL**Battle Royale (PVP):** <#362236453771804683> | <#362676778642178049> | <#423970748093431818>NLNL**Save the World (PVE):** <#322852071051231242> NLNL**Creative:** <#520132129103806483> NLNLPlease only post the Friend Invite links to people **that ask you about it via DM**.NLDon’t spam people or send them the links on random occasion. Thanks for understanding!
558462230811901953,SenSei Smidy,5,hello
558466230630088734,basher9669,41,they should make bots that copy YOUR skin
558470099707625474,WizE Dvance,58,How do you publish or submit a custom LTM for the contest?
558472339281412102,Hydra,107,<@312755563878547457> theres too many bots like u in the game so the infinity blade guy would die instantly
558472366095859712,Gun,3,yee
558755083228282892,betoxgames10,26,Here is the challenge MPL?
558755106930032646,Z Fighter,1,h
558755108314284066,Z Fighter,1,h
558755109668913167,Z Fighter,1,h
558755110826541087,Z Fighter,1,h
558755112365850660,Z Fighter,1,h
558755113494380555,Z Fighter,1,h
558755114765254716,Z Fighter,1,h
558755116262490122,Z Fighter,1,h
558755117625507895,Z Fighter,1,h
558755119521464330,Z Fighter,2,hh
558755149867253761,Z Fighter,1,h
558755151175876618,Z Fighter,1,h
558755152295886939,Z Fighter,1,h
558755153797316649,Z Fighter,2,hh
558755154774720524,Z Fighter,1,h
558755156959821824,Z Fighter,2,hh
558755161414041622,betoxgames10,28,<:Upvote:411645064692105227>
558755989722103848,Blackstrike SK,42,I know a bug in crearive to get on the map
558756418212069386,betoxgames10,69,Subscribe to my channel  is https://m.youtube.com/watch?v=NKSLoPT3y6I
558756494384955392,Blackstrike SK,2,No
558756502266052612,Blackstrike SK,1,.
558756619844845579,Blackstrike SK,32,!report <@555916350178983937> ad
558759294024155146,gur4anov,45,https://youtu.be/-ZfL1GQwyPA look at this map
558759655619166214,Gyzal Commozッ,32,Check my prof im  live on twitch
558760787393511434,CHEZ_Jackster,33,ADD ME for nae zone wars Jᴀᴄᴋꜱᴛᴇʀ
558762693327061024,bunny boy,43,<@527438350244904971> <#325741139988709377>
558763139672571917,bread,43,Anyone wanna help me design a creative map?
558764025215844352,bunny boy,43,<@527627075138486283> <#520132129103806483>
558768055145070593,Ortiix,128,Hello_ I am french and I don't understand the items generator in creative mode give infinity items : for example infinty potions
558770638693859328,toomfaceplay,3,Yes
558770661557010472,Kuerbiskosar,199,Place the generator_ and drop the wished Item beneath it. He will suck it up_ and display it as a hologramm. In the settings (of tve generator) you can say how long the cooldown between itemspawn is.
558770784722616331,Kuerbiskosar,45,Or I think so_ I don't have fortnite open rn.
558770813680091176,28sdcard,8,sadfsadf
558770816997785610,28sdcard,4,sadf
558770817761148928,28sdcard,4,sadf
558770818566324244,28sdcard,3,sad
558770819006726145,28sdcard,1,f
558770820152033307,28sdcard,3,adf
558770820823121922,28sdcard,3,asf
558770822039470100,28sdcard,2,as
558770822848839692,28sdcard,2,df
558770823847215124,28sdcard,3,sdf
558770824534949919,28sdcard,4,dsaf
558770825524936724,28sdcard,3,sdf
558770860601638932,28sdcard,3,sdf
558770861302218762,28sdcard,2,sd
558770862291943434,28sdcard,3,fsd
558770863286124544,28sdcard,2,fd
558770864250814474,28sdcard,1,f
558770864955457546,28sdcard,1,f
558770903152852993,Kuerbiskosar,25,STOP YOU LITTLE DIPS***IT
558770944374472730,28sdcard,2,as
558770945368522752,28sdcard,1,d
558770945842479106,28sdcard,3,asd
558770947050438657,28sdcard,3,sad
558770948212391938,28sdcard,2,as
558770953442689030,28sdcard,1,d
558770953799073814,28sdcard,2,ad
558770954881466378,28sdcard,3,asd
558770955284119586,28sdcard,1,a
558770956194021376,28sdcard,4,daad
558770964406468650,28sdcard,2,ds
558770965752840193,28sdcard,3,asd
558770968038998025,28sdcard,1,a
558770973118038016,28sdcard,1,d
558770973441130508,28sdcard,2,ad
558770995809353733,28sdcard,1,a
558770997025832961,28sdcard,2,dx
558770998074146860,28sdcard,2,ad
558770999206739968,28sdcard,2,ad
558770999953457172,28sdcard,1,a
558771000335007745,28sdcard,2,ad
558771035357577238,28sdcard,11,aasdasdasda
558771036309684245,28sdcard,2,sd
558771037383163934,28sdcard,3,asd
558771038197121024,28sdcard,1,a
558771039203622942,28sdcard,2,da
558771039581110273,28sdcard,1,d
558771040860372994,28sdcard,1,a
558771041598439438,28sdcard,1,d
558771043741990914,28sdcard,1,d
558771044811538447,28sdcard,2,sa
558771087505096716,28sdcard,4,d#fs
558771088134504470,28sdcard,3,fsd
558771088994336788,28sdcard,2,fd
558771089686265856,28sdcard,2,sf
558771090239913986,28sdcard,2,ds
558771091989069844,28sdcard,1,f
558771092815347722,28sdcard,3,sdf
558771094572630020,28sdcard,3,fds
558771095378067459,28sdcard,1,s
558771096351014922,28sdcard,2,df
558771129750126623,28sdcard,5,sdfsd
558771130706690078,28sdcard,1,f
558771131600076820,28sdcard,2,df
558771132338274337,28sdcard,1,s
558771132854042637,28sdcard,2,fs
558771133646766130,28sdcard,5,dffsd
558771162658635859,!DIAMONLIFE!Definity,25,https://discord.gg/4Vpx8u
558771208309702663,28sdcard,9,sddsfdasd
558771210385883156,28sdcard,3,sad
558771213036552243,28sdcard,2,as
558771215339094017,28sdcard,4,dasd
558771217977573376,28sdcard,2,as
558771220154417153,28sdcard,2,da
558771222649765898,28sdcard,2,sd
558771225585778717,28sdcard,17,asdew423423423423
558771227292860457,28sdcard,1,4
558771230040129624,28sdcard,2,23
558771252077264916,28sdcard,1,4
558771269730828288,28sdcard,6,234234
558771276756549661,28sdcard,3,asd
558771281592582154,28sdcard,3,asd
558771283425230859,28sdcard,2,as
558771286336339989,28sdcard,1,d
558771288458657793,28sdcard,3,asd
558771291293876240,28sdcard,1,d
558771293558669325,28sdcard,1,a
558771296138297354,28sdcard,4,ddas
558771326525898753,28sdcard,5,12313
558771328996474890,28sdcard,3,123
558771331621978125,28sdcard,1,1
558771333928845323,28sdcard,1,3
558771336546353163,28sdcard,3,123
558771338953752647,28sdcard,2,13
558771341482786826,28sdcard,2,12
558771344062414851,28sdcard,4,3113
