ID,Author,Content Length,Content
558443887111438356,RekT EeZ,10,Anyone eu?
558444161548943370,K I N G x M O I      👽₿,30,<@505902829890961408> check dm
558444605415358500,DevPeely,134,Looking for a whole squad with people with the battle pass. Trying to get peely_ doing weekly challenges and team rumble. Please dm me
558445000459812866,MaddieLové,74,Anyone wanna play duos or squads naw preffered but I can do nae too. Ty! ❤
558445243880570881,󠀀daniel craig | the true geordie,19,anyone eu wanna 1v1
558445547669684234,DevPeely,134,Looking for a whole squad with people with the battle pass. Trying to get peely_ doing weekly challenges and team rumble. Please dm me
558445588379598877,Genesis,223,Now hosting Zone Wars Lobbies:NLAny Console is WelcomeNL14+ member lobbies 24/7NLReset every 7 matches so that people can joinNLWe play various types of moving storm matches for scrim practice!NLMESSAGE ME ON DISCORD FOR DETAILS
558446356235026502,Asad888,27,<@494301066696065035> u eu?
558446492822667264,DevPeely,111,Looking for someone who can help with weekly / daily challenges and do some team rumble that has a battle pass.
558446567934394369,GhosTz Kai,51,lfg duo partner for gauntlet play for placement NAE
558446613698314281,SQ_Rains,34,LFD LFS NAE PS4/XBox must have mic
558447332685774859,Genesis,223,Now hosting Zone Wars Lobbies:NLAny Console is WelcomeNL14+ member lobbies 24/7NLReset every 7 matches so that people can joinNLWe play various types of moving storm matches for scrim practice!NLMESSAGE ME ON DISCORD FOR DETAILS
558447411782090762,Reece I 1992,28,<@204228522099736578> I will
558448604360998914,TTV.Awoken,34,Console Only Clan Dm Me For Invite
558448744987885569,animefan12,19,anyone up fer duos?
558448799962628116,Posh,138,Hello I’m doing a test in team rumble need four volunteers to play super try hard like sweat like they never have before anyone up for it?
558449232525262868,ilikehiyassgoodashell,17,1 more for squads
558450161949343777,ilikehiyassgoodashell,29,1 more for squad (mic needed)
558450395278475284,ollamaday,9,Nae duos?
558451089574461450,xxkalebxx16,20,Nae duos gauntlet???
558451140816273419,howtogains,3,1v1
558451707504492566,ShxbbaOG (nae),13,Nae 1v1 dm me
558451989919432719,Amp,433,<:supplydrop:399613404131753995> != Scrim With Storm! =! <:supplydrop:399613404131753995>NLNL<:alarm:469114977341669426>  DM Aishon for more info!NL🛡 Add YNS Aishon on Epic to join!NLNL<:battlepass:394979262655889418>  Server - NAENL<:ninja:401482196751482880> Total players 16NL<:salt:401482196780843008> Storm is instant killNL🤘 Loadout - Blue pump_Ak_Blue ArNLMinis_Traps_ BandagesNLNL🏃 HURRY_ AND RESERVE YOUR SPOT!NLNLWe'd love to have you 💙
558452421064392715,[RBL] OPRAH,19,Nae duos dm me epic
558452630439854080,gloriousnitemare,39,LF1 NAE MUST HAVE MIC SWEATS ONLY DM ME
558453264274948096,FaZe_Pencil-  (900+_ 4.4 kd),13,need a 4th dm
558453660368240680,GhosTz Kai,51,need 2 sweats for team rumble test dm if interested
558453999997681665,ShxbbaOG (nae),13,Nae 1v1 dm me
558454313752592395,Pew,39,IM FROM THE EU DM ME IF YOUR INTREESTED
558454383478571018,GoD☇Nickk🍁,4,Duos
558454426210402305,FaZe_Pencil-  (900+_ 4.4 kd),17,need. a 4th dm me
558454965513879602,AMER,8,Any eu’s
558455106081783818,Amp,433,<:supplydrop:399613404131753995> != Scrim With Storm! =! <:supplydrop:399613404131753995>NLNL<:alarm:469114977341669426>  DM Aishon for more info!NL🛡 Add YNS Aishon on Epic to join!NLNL<:battlepass:394979262655889418>  Server - NAENL<:ninja:401482196751482880> Total players 16NL<:salt:401482196780843008> Storm is instant killNL🤘 Loadout - Blue pump_Ak_Blue ArNLMinis_Traps_ BandagesNLNL🏃 HURRY_ AND RESERVE YOUR SPOT!NLNLWe'd love to have you 💙
558455302824001537,SQ_Rains,10,Any NAE ??
558455619452141568,Roscooter,33,LF1 SQUADS NAE 2KD+ Must have mic
558455631439331330,SQ_Rains,39,Anyone wanna play NAE duo must have mic
558455944464302080,Roscooter,33,LF1 SQUADS NAE 2KD+ Must have mic
558456457515892739,SQ_Rains,21,LFD NAE must have mic
558456526302478339,[LTK] IqflameX,76,Duo.NAE. I have 400 plus wins and a 3.0 kd I will play with anybody only PS4
558456632720359427,GoD☇Nickk🍁,14,Any duo squads
558456702832345098,OF-Chaser,45,I needa good duos partner add me chaser247247
558456807752990720,DevPeely,111,Looking for someone who can help with weekly / daily challenges and do some team rumble that has a battle pass.
558457529630326784,Ghost is a god,93,Anyone wanting to donate me 1 dollar paypal i need it for a game and my parents wont let me 😦
558457777278812172,parham,34,Stop begging on discord you weirdo
558458200572166148,Amp,433,<:supplydrop:399613404131753995> != Scrim With Storm! =! <:supplydrop:399613404131753995>NLNL<:alarm:469114977341669426>  DM Aishon for more info!NL🛡 Add YNS Aishon on Epic to join!NLNL<:battlepass:394979262655889418>  Server - NAENL<:ninja:401482196751482880> Total players 16NL<:salt:401482196780843008> Storm is instant killNL🤘 Loadout - Blue pump_Ak_Blue ArNLMinis_Traps_ BandagesNLNL🏃 HURRY_ AND RESERVE YOUR SPOT!NLNLWe'd love to have you 💙
558458361461473285,make fortnite great again,32,Any1 need forth or duo NAE dm me
558458449483137053,[RBL] OPRAH,20,lfs or duo nae dm me
558459846555336730,Posh,128,Need a volunteers for squad of people willing to try hard for a team rumble test we need a full squad to start please dm or @ me
558460088826986517,Stoneity,17,Lf good duo dm me
558460129154957339,rikki pot,51,Any1 fancy showing me some moves to help me improve
558460380880437259,red2931,41,<@!338161489527439360> my epic is red2931
558460806920929321,Eastsidegunzz121 OVer 800 wins,5,lfs/d
558461153613709333,RaptoyGames,60,hey i am looking for someone to play mic optional server naw
558461232726802446,MostElephant,26,Lfs nae at least 2kd dm me
558461359713419284,Haru,26,Anyone want to play? (Naw)
558461633014398994,chronce,21,Anyone creative 1 v 1
558461750572220436,Youtube Verstify(new hud),85,<@!401385124241080321> in a mobile player I dont wanna make u feel bad after I beat u
558461776841277450,gloriousnitemare,65,LF2 NAE MUST HAVE MIC COMMUNICATE DM ME ANYOKE JUST HOLD YOUR OWN
558461940037320704,Capkedzer,24,<@523352945102684160> me
558462011013464094,Amp,237,💥 != Scrim With Storm! =! 💥 NLNLNL☑ DM Aishon for more info!🛢 NL🛢 Add YNS Aishon on Epic to join!☑ NLNL🛢 Server - NAENL💼 Total players 16NL🛢 Storm is instant killNL💼 Loadout - Blue pump_Ak_Blue ArNL🛢 Minis_Traps_ BandagesNLNLNLWe'd love to have you 💙
558462286080245771,Eastsidegunzz121 OVer 800 wins,16,need 2 more 2kd+
558462295269703681,chronce,105,Anyone want to 1 v 1 I want to quit this game I just want to play with someone causual that I can talk to
558462625856487424,Capkedzer,25,<@!401385124241080321> me
558462795407163392,MostElephant,25,Lf2 more nae at least 2kd
558462802163925002,Eastsidegunzz121 OVer 800 wins,11,need 2 more
558462850209677323,chronce,65,Am down what is your epic and you got a mic <@455103911540293632>
558463114719526922,Capkedzer,47,My discord name and i do <@!401385124241080321>
558463436527370288,make fortnite great again,10,Nae squad?
558463509755592714,V12,36,Of good switch players for squad/duo
558463566517370880,brithekitty,16,Anyone in Xbox ?
558463590898860032,chronce,20,The message was send
558463723384078336,Capkedzer,31,I got it <@!401385124241080321>
558463732016218123,Eastsidegunzz121 OVer 800 wins,16,need 1 more 2kd+
558463754019536932,Rice4Lyfe,56,Looking for casual duos_ I'm on ps4_ don't be toxic_ NAW
558463758817689621,100% PHENOMENAL,11,Lf nae duos
558463818250977280,chronce,27,Inv me or what is your name
558463823150055424,red2931,25,Need 4th dm if interested
558463855202795531,make fortnite great again,15,Xbox nae squads
558464017702584320,Eastsidegunzz121 OVer 800 wins,16,need 1 more 2kd+
558464078520123417,Danny P,14,Conga line naa
558464163350052875,klout kid🅱,28,Yooo conga line any one down
558464353368670210,Amp,237,💥 != Scrim With Storm! =! 💥 NLNLNL☑ DM Aishon for more info!🛢 NL🛢 Add YNS Aishon on Epic to join!☑ NLNL🛢 Server - NAENL💼 Total players 16NL🛢 Storm is instant killNL💼 Loadout - Blue pump_Ak_Blue ArNL🛢 Minis_Traps_ BandagesNLNLNLWe'd love to have you 💙
558464403230425089,imPetrichor-ttv (300+🏆),7,Lf2m Eu
558464565688401930,Eastsidegunzz121 OVer 800 wins,12,need 1c more
558464657111646214,stupid thanos,28,https://youtu.be/G5ivTZafCb0
558464977229316096,RaptoyGames,51,anyone up for some duos or squad or duos tournament
558465054400446496,Posh,155,Need some people to try hard for a test in team rumble if anyone can help it would be very appreciated can’t start until we have a squad so please if u can
558465176089788438,GoD☇Nickk🍁,14,Lfs need 2 nae
558465254665748495,0NEBRAVE23,58,Any girls tryna play I have 500 plus wins and 20_000 kills
558465682744934400,Eastsidegunzz121 OVer 800 wins,16,need 1 more 2kd+
558465721282068480,howtogains,3,1v1
558466120022228992,rikki pot,37,Any one any good who I can learn from
558466182798245899,BigPhilip,45,ninja is good_ learn from him. same with tfue
558466260778876939,RekT EeZ,4,Lmao
558466443864309760,Haru,27,<@455103911540293632> epic?
558466456690491392,rikki pot,107,Funny as u idiot I mean who I can speak to and learn from who are actually decent people and not arse holes
558467091771162646,howtogains,3,1b1
558467157155905568,100% PHENOMENAL,21,<@509994099785334795>
558467185778098186,rikki pot,30,<@296355132910862357> u decent
558467240685600779,howtogains,2,ok
558467325985030154,GoD☇Nickk🍁,6,Wassup
558467448437735437,MyKinkySon,51,LF duo or squad add my epic dpugz if you wanna play
558467528964177947,Posh,192,Can like 3 try hards PLEASE help me Im trying to do a test in team rumble but I need 3 very good players can anybody please help I’ve been trying to get people for so long.  Dm me please if so
558467721889710091,Xqku,6,Who on
558467807407505448,MURDA 🏆,20,Lfs/Duo NAEast DM ME
558468128074629131,Ace Daze,23,Lf1 150+ W and have mic
558468368076767233,MyKinkySon,17,LF Xbox duo/Squad
558468422569295893,Haru,33,<@414583793245093907> naw or nae?
558468503489871883,Posh,25,NAE but I still need more
558468567318921226,сука блять 2000+🏆 EU,12,Lf 2 players
558468673916895233,muffinman99,7,Im down
558468853433106442,Haru,11,I’m naw ;-;
558468954050265091,JIGGLY PAAANDAA,29,How many people here play naw
558468992394592269,calebdavis991,2,Me
558469774116651009,ᎯЅЅᎯℙℙℛℰℂℐᎯᏆℐᎾℕApril,13,Me naw anyone
558470057865248769,100% PHENOMENAL,13,@MURDA 🏆#7556
558470085371494421,JIGGLY PAAANDAA,41,nope which is weird mostpeople are on nae
558470138698137608,Dragon-DK Z YT,24,Duos must have a mic nae
558470216313602058,howtogains,3,1v1
558470379660902409,Reece I 1992,28,<@296355132910862357> I will
558470449139286036,Dragon-DK Z YT,30,DM Me Duos Must have a mic NAE
558470502230917140,LSDreams,14,LFS OR DUO NAE
558470506978869263,[RBL] OPRAH,13,lfg nae dm me
558470548687159306,ᎯЅЅᎯℙℙℛℰℂℐᎯᏆℐᎾℕApril,87,<@555835428406820864> nah more famed people are on NAe but overall NaW has more playerd
558470956709052416,LG Icekingdom265 [⚡87],26,How do I get my duos back?
558471141119754277,100% PHENOMENAL,21,Lf nae duos or squads
558471524433133569,100% PHENOMENAL,35,Lf anything nae like is every1 dead
558471605919940608,ilikehiyassgoodashell,49,<@302561278571053058> yes everyone died yesterday
558471933859987458,therealhmoney,6,im ded
558471991934582784,LG Icekingdom265 [⚡87],44,Wait I'm dead<:justright:327528247900372994>
558472080576872459,ilikehiyassgoodashell,39,<@!476552208746283018> yes_ yes you are
558472082867093506,Space,7,im dead
