ID,Author,Content Length,Content
558444969375957033,mee3ee,7,FINALLY
558448134846676994,Kohaku (White Tiger),184,got 3 different unique leads in my CB_ waiting until i get one of each to actually use them_ since most of my survivors are NOT personality matching/job matching the rest of my uniques
558449914976141312,mee3ee,42,I just need 2 more survivors to get on 131
558453127972519966,RubMyTwinky,34,finally got my merc lmg to godroll
558453602062958642,Hilgen,29,congrats_ such a great weapon
558455358788730901,nicosux,70,https://gyazo.com/f85f3af58a7e9c52e0cda714857b48d9 should i slot this?
558455596727271455,Kohaku (White Tiger),33,i love this update on the new map
558455744798916609,Hilgen,8,PL 120 🤡
558457274398539777,OneFartAway,0,
558457617815437312,Pԋαƚ,21,This is for STW only.
558457679870427147,Blitzard,85,I wish we could have the commander without the helmet or the hat on the commander tab
558457680914677780,Ghost is a god,93,Anyone wanting to donate me 1 dollar paypal i need it for a game and my parents wont let me 😦
558457727861522463,NHgi,25,not enought patrol ward 👀
558457741748862987,Sivarra,10,Perfection
558458082859024410,Bully Hunter 77,101,!report 495650802736562187 posting non-Fortnite images in <#379975447074570241> <#476453616899719180>
558458265483083776,Pԋαƚ,62,Is it just me or are you using level 1 brick for the Launcher?
558458451630620682,iwana_dooyu69,44,once i upgrade this trap vul bosses are gone
558458579120685070,Andy J.,0,
558458621265051653,Quasar,87,Wooooo!!!  Last one I needed! NLhttps://i.gyazo.com/4cb3dacaf919640b96a89cf91f70c964.png
558459256123162625,NHgi,2,GG
558459348251181096,Sydney,5,ayyy!
558459633149411358,Mercury,55,Who else is on an all time low for Pure drops of rain??
558460034917466117,Sivarra,0,
558460149203730442,Mercury,28,<@!312692940868812803>  lmao
558460173404864522,NHgi,11,i'm low too
558460683860180992,Mercury,28,<@!302921272482856972> w o w
558462669594689556,Hilgen,31,<@!302921272482856972> 🤡  "low"
558463861661892638,ToweringDoor,37,some traps that i could really use :D
558466477578125312,Mercury,39,<@!205474438370689024>  w      o      w
558466854428082196,Angry,16,big gamer moment
558468678673498122,iwana_dooyu69,11,**e p i c**
558470998857351169,Treeve Jones,0,
558472767230705664,Sivarra,31,1 entry point EASIEST MISSION 😃
558473011456376854,tired,0,
558473697694973962,Hilgen,31,<:justright:327528247900372994>
558473881225265152,Soraichi(Pafu Pafu (≧▽≦)),3,lel
558754969436815381,Kohaku (White Tiger),5,hmmmm
558755231559843850,BladeDestroyer21[⚡129],26,You have that little gold?
558755646653333584,Hamster,15,yES he/she does
558756055987781641,Venomox,21,What to upgrade next?
558756148505870353,NHgi,2,GW
558756574492098590,PHIL SWIFT,94,http://33.media.tumblr.com/c52368caad131df408f02dd051955a7a/tumblr_nth7wkTvbm1qbszi2o1_500.gif
558756600165302273,Venomox,96,GW stands for Guardian's will? Also that floor trap should be freeze trap?<@!302921272482856972>
558756754255773716,NHgi,60,<@!501782701297238027>  yep and yep or the fire or the spike
558756802871820288,iwana_dooyu69,26,I mean revolts pretty good
558756961848524834,rtybgh⚡131,52,<@188718399180898305> BeCaUsE i GoT tO sCaM ReEeEeEe
558757169525293069,nicosux,0,
558757341391224832,iTzDani ⚡110 ᚦᛖ᛫ᛒᛖᛊᛏ,62,[H] 130s [W] 40 sunbeam or 200 efficient or 100 shadow [P] ps4
558757460614316033,iwana_dooyu69,7,Not bad
558758074291322890,gamingwolf19 [⚡85],48,I like the way that looks I glitched it from stw
558758665667215392,borrow69,16,StW cOnTeNt OnLy
558758754762489866,iwana_dooyu69,29,Llama starring into your soul
558759019494375442,Mercury,22,<@!325698482109284352>
558759771763638272,biggi smoke,22,omg why is it glitched
558759977695838232,iwana_dooyu69,7,Why not
558762466893365275,NHgi,22,<@!501782701297238027>
558762520991498250,Venomox,32,Thank you <@!302921272482856972>
558763362725658625,NHgi,22,<@!364977403132510208>
558763493940264981,COSMO CALKINS,90,ayyy not too bad_ i'll hopefully hit that a few times. each completion is a maxed weapon 😳
558766123869405189,NHgi,2,;3
558766226797756429,☘Jetez ☘,4,flex
558766356497956874,Hilgen,1,😂
558766700909166593,⛧ŴƗŇŦ€Ř ΔĆ€⛧,14,F for this man
558770287261515790,fig,16,just magsize lol
558770518866788353,Genesis,0,
558770542069547008,NHgi,43,the frostbite have this perk by default ...
558770653399089162,gorilas21,140,<@!302921272482856972> you do realise that floor freeze trap doesn't have an impact stat right? so you impact and knockback is useless on it
558770803143999519,COSMO CALKINS,79,id imagine they fix it_ id wait to change it.  mines set up similar to yours NH
558771059734609926,NHgi,147,<@!277127660851691521>  not really _ i have try with another who have 2 reload ( so 1 less impact ) and i don't freeze husky husk ( normally i do )
558771182896414730,gorilas21,77,from what i heard you can freeze a smasher without any impact rolls on any pl
558771407849521155,COSMO CALKINS,163,agreed_ from what i've heard a pl20 freeze trap will stop a pl100 smasher.  i dont use them though so cant confirm.  but i think they'll bring an impact value back
558771594831331351,DivisionZer0,73,<@!419465878485204992> Teddy has a nice line of site on top that bad boy.
558771770501627919,Genesis,85,<@188718399180898305> 1 megabase 1 airheart and 1 ninja in the party... No teddy guys
558771888386605139,WRAITH.Phantom,28,https://youtu.be/mcmrXIavJfs
