ID,Content Length,Content
558444786680594442,0,
558444809610854401,37,My group literally never communicates
558444847032303626,56,And then I swear to god if they're like oh where are you
558458280503148545,3,ugh
558462992203907093,11,not anymore
558463027574472737,48,but she still talks to me about the world ending
558463029671493632,3,ugh
558463037250600965,0,
558463044917788672,21,this girl in my group
558463052169740298,19,is literally stupid
558463103822462976,52,we've been using harvard referencing this whole time
558463450787872770,13,she's so dumb
558463458308390915,9,holy crap
558463493385355306,50,and what's even more yikes is that she's my friend
558463526130417684,40,it's a bit too late to be meeting up now
558463559407763467,49,we can probably just do a video call or something
558464418048901121,10,yes shrimp
558465541593890826,10,ohhhhhhhh.
558465551324938261,7,ok_ bye
558470384727359489,2,>:
558470396152905749,16,poor shrimpy dad
558795800554242049,4,What
558816899572695040,61,Look Dolores I've continually told you to stop talking to him
558816917289304065,31,But you continue to talk to him
558816947643351040,24,And talk to me about him
558816960050102327,19,But nothing changes
558817088689537045,90,What's the point of me listening to you rant about him if you just continue to talk to him
558824857152913426,3,Who
558837485854130177,10,ED IS BACK
558837490925043724,4,HAIL
558837508092329993,11,scary wanda
558844191195529217,32,are there any other ones around?
558848379132575757,14,google search?
558851607874371594,21,in the cancer discord
558858397110501376,16,i am the big sad
558858416186064896,53,there's someone at work who gives me shit every shift
558858426202193930,27,and im so close to quitting
558858447261663262,35,and my favourite manager is leaving
558858473203302420,51,and she's being replaced by all these shit managers
558858475816615966,3,ugh
558861857469759488,4,goob
558862668791021600,8,no drama
558862708728922142,29,aww i want that partytime one
558862735094579211,31,but my ntiro runs out in 2 days
