ID,Channel,Content Length,Content
558835212763791360,pewdiepie-vs-tseries,3,Pew
558835228156755978,pewdiepie-vs-tseries,3,Die
558835245491945492,pewdiepie-vs-tseries,3,Pie
558835262906564628,pewdiepie-vs-tseries,2,Or
558835289620086816,pewdiepie-vs-tseries,15,Gun kill cherry
558835351624351755,commands,7,pls rob
558835424311902208,commands,29,pls rob <@556251957162016799>
558855568001990656,pewdiepie-vs-tseries,5,Pewds
558855632845930498,pewdiepie-vs-tseries,26,Subscribe to gunkillcherry
558855841177141249,subcount,10,t.subcount
558856106492035093,commands,8,pls rich
558856129149665280,commands,9,pls coins
558856160548093962,commands,8,pls help
558856248888524814,commands,8,pls rich
558856266886414367,commands,7,pls dig
558856312268521472,commands,14,pls deposit 53
558856338755551235,commands,9,pls coins
558856394250649601,general,3,Hey
558856540887711744,general,14,skcus seireS-T
558856605500964866,general,26,skcus seireS-T (Translate)
558856721280270337,pewdiepie-vs-tseries,26,skcus seireS-T (Translate)
558856779384225806,pewdiepie-vs-tseries,26,skcus seireS-T (Translate)
558856797000302592,pewdiepie-vs-tseries,26,skcus seireS-T (Translate)
558856817502060544,pewdiepie-vs-tseries,26,skcus seireS-T (Translate)
558856838540427275,pewdiepie-vs-tseries,11,Translte it
558856855284219924,pewdiepie-vs-tseries,26,skcus seireS-T (Translate)
558856946170593290,pewdiepie-vs-tseries,12,Not spamming
558856983688773642,pewdiepie-vs-tseries,21,It says TSeries sucks
558857031302250506,pewdiepie-vs-tseries,23,Ita backwards languange
558857078504947733,pewdiepie-vs-tseries,3,Oof
558857118523064323,spamming,26,skcus seireS-T (Translate)
558857126550962187,spamming,26,skcus seireS-T (Translate)
558857132967985153,spamming,26,skcus seireS-T (Translate)
558857143608934410,spamming,26,skcus seireS-T (Translate)
