ID,Channel,Content Length,Content
558768629047623680,subcount,10,P!subcount
558770447538192384,pewdiepie-vs-tseries,21,<#513904191782125568>
558864262332678174,advertising,26,https://discord.gg/GkD5Txz
558864370403115019,general,40,<#513855508520894484> plss  join  plssss
558864396391284737,general,3,Pls
558864420621516832,general,6,Plssss
558864491085955076,general,22,Ban  me  after joining
558864497054318622,general,5,Plsss
558864528704667648,general,28,<#513855508520894484> plssss
558864684078596136,general,31,Pleaseee  <#513855508520894484>
558864728710053899,general,5,🙏 🙏 🙏
558864877721092100,general,21,<#513855508520894484>
558864983975526420,advertising,7,Plsssss
558865080566153217,general,4,Same
558865271478026241,general,14,Mobile legends
