ID,Content Length,Content
558824486359662603,22,whats in the :E drive?
558824784314499082,16,*"random files"*
558825348771479573,92,<@!79259622338199552> do you have any random files in E: you can send me I want to photoshop
558825515247468544,101,How tf do you get almost 1gbps in hamilton?? Im out here getting 22mbps in acton <@79259622338199552>
558825716222001152,11,fair enough
558825753710559233,25,but still that connection
558826073211535368,0,
558826190488731650,11,cogeco gang
558826256322396160,26,its all we have in my town
558826289616912385,24,its literally all we got
558826335456198690,42,theyre shafting us and we cant do anything
558826481673961472,17,I cant get ROGERs
558826556357607445,14,DO DO DO TELUS
558826602234904587,9,#GTA gang
558826677950611458,21,Actually #Halton gang
558826760364490764,18,yeah but represent
558826817511882752,15,ok thats milton
558826915750871047,35,Nice airport in Burlington actually
558827005752377354,8,SCP-3008
558827106251833355,14,Try Acton mate
558827335399374848,19,Georgetown is worse
558827411098304522,13,SO does acton
558827428693409793,18,and an amazing pub
558827513279676430,1,F
558827625427107846,27,our town is highkey scuffed
558827710210899983,74,but like the skatepark is all chill because the whole population is stoned
558827819090837515,15,#5barrogersgang
558827845963743252,8,LTE gang
558828049110532125,46,Rogers is pretty good for all of Halton id say
558828246305734666,73,Hey do you guys have any images i can photoshop together into atrocities?
558828364085854218,2,):
558828437704409088,28,nico nico nicotine addiction
558828626200494113,8,Shmellom
558828931571253248,24,fog worse then hong kong
558829045190623243,5,Hyuck
558829146613219330,3,yes
558829438322606080,5,seden
558829526977609738,37,<@!513533237314977793> you're welcome
558829806964310046,5,lmfao
558829998165983253,3,uwu
558830048753352706,0,
558830146879094795,3,oof
558830188637585410,2,nO
558830359286906881,28,Can we get a  critkal emote?
558830405780897813,6,yeeees
558830422524428308,9,Critikal*
558830490153648166,113,<:yeehawturtle:514047042008645642> yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeehawwwwwwwwwwwwwwwwwwwwww
558830555370749954,29,<:reverse:556454098036064256>
558830820836769804,1,3
558830913140555780,20,I only have 1 mother
558831146998169631,10,p h o n bh
558831264992329738,7,up shut
558831634728615977,32,hhmmm send me stuff to photoshop
558832349295542272,3,:F:
558832356769923083,2,oh
558832403477430312,26,<:Fkey:375406826109534219>
558837153522515968,23,something to photoshop?
558853846412034050,14,Im 15 & 183 cm
558854007637147649,27,<@!280112531274596353> 6'1"
558855191915397132,20,skinny gang 120 6'1"
