ID,Content Length,Content
558438420956053515,21,I fucking hate humans
558438449070473226,4,Like
558438725223448578,80,We let this fucking guy into OUR friend group and now he's trying to kick me out
558438818517352459,84,I came into school today and the fucker is sitting in my seat next to my best friend
558438877027893265,19,People fucking suck
558438934083010590,31,I wish I could be alone forever
558439016169734203,45,In my own world where nobody can fuck me over
558439984655237120,5,He is
558440005727551548,2,No
558440009150103562,2,No
558440035972677647,24,He knows what he's doing
558440102401933312,65,He doesn't like one of my friends so he's trying to get rid of me
558440112661331979,4,Yeah
558440242663915531,70,He told me nobody really wants me here and that I don't matter to them
558440346493779988,7,I can't
558440426802118657,51,Because everyone has done something like this to me
558440653042745345,31,I'm so fucking done qith people
558441075883114526,17,I don't wven know
558441161275080745,70,He fucking acts all pompous now that his friend count went from 2 to 5
558441269114830852,26,He literally had 2 friends
558441289151152174,13,Bow I see why
558441545234382848,64,He fucking turned on me because I'm friends with an autistic kid
558441615795027988,52,I've never wanted to punch someone harder in my life
558441680219537418,28,I have <@454440623278391297>
558441690562822144,8,Trust me
558441791297421312,66,He told me I was making a scene and "this is why nobody likes you"
558441970452791306,42,He's got his head stuck up his fucking ass
558442192570679316,64,He sits around making fun of sped kids and then calls me a loser
558442287059959838,4,Nope
558442330567344140,44,For some reason all his new friends love him
558442503859339266,31,He's the biggest asshole I know
558442704262922240,125,"We got a fuckin badass over here_ he called the sped kid pinhead and made fun of this kid because his moms a heroine addict"
558442763092492300,16,Fuckin great guy
558442906667450398,20,It's not that simple
558443042982330399,30,I hate everyone and thats that
558443233311719465,93,I used to reallyike people but over time I've realized hiw fucking horrible the human race is
558443410537578514,72,Well without an outlet to get the hate out of my system it'll stay there
558443587151462401,25,It doesn't work like that
558443697369382922,54,When so much makes you angry you can't not "let it in"
558443967121850368,48,After all my friends turning on me I'm miserable
558444235720884225,96,I tried to take a break but this person pissed me off to the point where I wanted to kill myself
558444393489629224,14,Doesn't matter
558444585215328266,27,That's not necessarily true
558444723619102742,72,For all I now I've live 99% of my life and I'll be hit by a car tomorrow
558444971322114069,11,I hate that
558444988392931359,16,The fucking wait
558445059729522716,27,High school is so pointless
558445153015037952,56,I could get straight A's and still live a miserable life
558445329297440768,44,I know_ but I'm beyond trying to be not edgy
558445356795428867,24,I can assure you I'm not
558445428136214557,12,Jesus christ
558445560131223562,30,I realize I sound edgy as hell
558445781871230997,130,But I've been having the shittiest few years of my life lately and I gave to spend 6 hours a day learning shit that doesn't matter
558446051061792769,53,My parents would literally disown me if I dropped out
558446114076884993,14,I'd need money
558446165981659137,31,You can't do shit without money
558446262232416265,31,I'd rather be poor than in jail
558446893190086671,44,When will pythagorean theorem ever be useful
558447309956841505,127,Next year I'm taking the classes for what I want out of the future_ if the school puts me in shit classes again I'll stip going
558447847545110538,96,I've been trying to take Creative Writing and Music Theory every year and they just won't let me
558447970690007051,51,<@454440623278391297> was anthem the light box one?
558448127334678578,82,My school doesnt let me take any music classes_ no clue why_ they just dont let me
558448158632312845,18,It's such bullshit
558448787060686859,83,They replaced all the music classes I wanted to take with shitty web design classes
558449012395737100,16,Web design sucks
558449073737302038,27,I like learning Shakespeare
558449193694265355,71,Iambic pentameter is the closest thing they've let me learn about music
