ID,Content Length,Content
558830052108795911,2,!w
558830079753584662,2,!q
558830191661547540,10,!p envy me
558830308749738024,3,Oof
558830975178768385,3,!np
558831536720445440,2,!s
558831587177922583,15,There yah go m8
558831720481292289,2,!q
558831930850672650,15,!p drip to hard
558832215903961088,2,!s
558832421936693248,17,Excuse the N word
558832488911470613,16,!p drop too hard
558832699838693377,3,Wot
558832790897033238,3,Brb
558833700943691776,31,Rythm is lagging so bad for meh
558833745290067968,1,F
