ID,Author,Content Length,Content
558429973032206362,Scarecrow,22,Yea I wanna appeal too
558430101172387856,UserTaken,37,my guys_ its in <#415345665821114368>
558438889648291843,RexyRex,82,Will bypassed pvp protection two times not even 20 minutes apart while fighting me
558439376720363521,muzak23,72,<@235546257035231232> can you provide video? i heard someone recorded it
558439432991145995,RexyRex,108,https://www.youtube.com/watch?v=rt9zHmsjKOI and https://www.youtube.com/watch?v=4Q90X3VVuI8&feature=youtu.be
558449421470400543,Frost,14,happened again
558450794509107211,Frost,11,-633NL81NL116
558451651770318858,Frost,123,at least 20 sheep gone_ a skeleton horse named Raine (which connor fixed the other day)_ and now for hoppers and 5 chickens
558459074073853952,Frost,25,just noticed this as well
558464548735156254,Ticha_,126,<@331651627368972290> <@!305348568342855680> <@194491779943235584> <@386243882364698624>  this is not supposed to happen right
558464644511957002,thexman,28,Please don’t @ us in reports
558464718373912616,connor,56,No_ it is not supposed to happen_ <@532646224940105738>.
558472815435579432,Casden,86,yo i got bedbombed in the nether hub_ can i get my stuff back? it was in a nonpvp area
558473581604896804,Casden,55,between the blue and green highways_ by the pity casino
558771591824146432,BobFaceASDF,61,overfast or connor_ can we get a quick restart on the server?
558780714414243866,alexx,83,<@410583010761768991> if you do /chopper on  and hit the locked chests it will work
558780764968452116,alexx,63,otherwise we cant do anything as unlocked chests are free realm
558819828396326944,FryingDory,715,The player dixonjazz lured me with a shulker box trade. He offered to trade one shulker box for diamonds. I followed him to his store in the nether hub and he placed a bed_ costing me a totem. This breaks this rule: (c. Scamming other players with in-game deals or services is strictly forbidden. Do not make transactions you cannot actually fulfill your part of the deal in.) as dixon could never fullfill his part in the trade. Someone else_ presumably helping him_ then bombed me a second time which breaks the following rule: (f. Players intentionally aiding others in breaking the rules will be equally punished for the actions of the people they are aiding.) If possible_ I would like the two totems used back
558844810900013086,Ninobf,64,someone ate the second cake_ destroying the like 15 cakes on top
558996411706769409,ShadowWolf,34,my horse disappeared at +790 +2279
559009951553683457,Kvikklunsj11,176,someone griefed me and my friends out in the ocean_ they took our enhantment table_ our anvils_ our armor stands and our droppers. they also destroyed me beloved beetroot farm.
559094186062643200,ShadowWolf,37,nah i dismounted it and it disapeared
560608834759032844,Theogilli,56,game crashed during combat. Lost my stuff at 7:38 PM EST
560628980563181568,Frost,7,oh boii
560631534449590272,UserTaken,176,Lord_farquaad has spammed multiple things in chat_ along with potentially bedbombing in the protected nether hub. I cant confirm if the bombs were in the protected part though.
560631685813764098,Frost,66,i have a video of him greifing Gaytown_ trying to get it to upload
560631959408214037,PortalMaster555,0,
560632000894205964,Pencyl,4,bean
560632084197015554,LooneyLu,0,
560632145874386955,N4notek,87,he bedbombed in a protec zone_ alfredo died in it_ he cant message in this channel mods
560632155001061379,UserTaken,0,
560632329031254036,Theogilli,87,<@331651627368972290> <@!305348568342855680> <@110260697081856000> urgent!!!11!!!!!11!!
560632447562416128,Reckoner,0,
560632512439648267,Pencyl,24,another one for the road
560632544362627125,The_Alces,30,Yep and Im the one whos banned
560632663338385429,UserTaken,0,
560632840069316620,Frost,0,
560633043400916994,Pencyl,0,
560633192902819861,AlfredoBilly,54,I was illegal bed bombed by farquaad in the nether hub
560633811122126855,AlfredoBilly,320,it was around 2 minutes ago and I rage quit so I don't have screenshots but a lot of people were on and he's been doing a lot of bannable stuff. Other people died too and if you check messages you'll see he spammed for me to come over to him across the nether hub before the incident happened. Thank you_ I've gtg though
560634062461730846,UserTaken,105,can confirm farquaad is hacking. just sped through the nether hub. It was absolutely not a result of lag.
560634269417078795,macklemore,88,https://cdn.discordapp.com/attachments/556334600360558593/560632248441765888/unknown.png
560637180314386433,connor,76,If *your* game crashed_ we won't rollback your stuff_ <@301868793557286922>.
560637206503489559,connor,36,Which is what you seem to be saying.
560637375500255233,Theogilli,11,Unfortunate
560637466168524802,The_Alces,1,🇫
560955686809370645,certified narcissist,124,infront of africa town portal_ pushes button to trigger lava which combat locks people so they cant use the portal or /spawn
560982226280644623,Aethelwulf987,38,Would shooting flaming arrows be okay?
560984317636116497,thexman,110,<@318637920707936257> currently no traps of any kind_ player triggered or automatic_ are allowed on the server
560984552898560089,Aethelwulf987,23,Alright_ I took it down
560985093196349451,Aethelwulf987,111,That’s a stupid rule though_ how else are players without god sets supposed to defend against players with them
560985385744728086,thexman,104,There is a promising set of rules in the making right now that includes changes to the player trap rules
560985772568608784,Aethelwulf987,89,That’s good to hear_ at the moment towns like Africa and phubai are basically defenseless
560986156649676820,HardcorePotato,2,:c
560986240820969480,thexman,62,<@!524461515492032513> coords and your ign need to be provided
560986722054176769,HardcorePotato,41,Cool. -878_ 73_ -7600. ign is Time_Smokes
