ID,Channel,Content Length,Content
558446314728194058,minecraft,35,what the.... what is going on here?
558446847254069259,minecraft,84,eh_ I find herobrine as a mob similar to an enderman_ more or less the name stalkers
558446927176531969,minecraft,15,also hello moon
558447084861128747,minecraft,35,I don't even know what was going on
558447123746652180,minecraft,4,yeah
558447262255153154,minecraft,56,hopefully the way the shields on java work isn't removed
558447315757695005,minecraft,2,no
558447444585742355,minecraft,19,well pocket servers
558447490156986369,minecraft,14,bedrock I mean
558447810224324619,minecraft,61,I believe new combat system should be what was built upon 1.9
558447996446965780,minecraft,73,since that combat seem like they needed more ideas_ like weapon and stuff
558448214659956751,minecraft,111,and since the new crafting blocks_ I believe that we might get more weapons with mostly weird ways to make them
558448402271174682,minecraft,2,eh
558448623868706827,minecraft,96,I believe that they should make the giant a boss and call the zombie leader or well giant zombie
558448728080646144,minecraft,51,and dragons and the other hand might be hard to add
558448851858489345,minecraft,3,.-.
558448895403884586,minecraft,32,<:thinksteve:425381858121875459>
558449178066419712,minecraft,3,yee
558449400762990622,minecraft,27,removed herobrine from game
558449426394382376,minecraft,8,and chat
558449707165286433,minecraft,67,also didn't they mention they don't have the rights to him anymore?
558449830234423306,minecraft,45,isn't that for spiders <@!449015724502024232>
558449888652689408,minecraft,7,then no
558459978713792524,minecraft,14,I don't get it
558460068912300033,minecraft,24,I just came back to this
558460300064587807,minecraft,23,now that's kind of good
558460578516041739,minecraft,3,why
558461004103680000,minecraft,3,why
558461228700270602,minecraft,51,<@200021715370115072> look in <#332967590685310978>
558461262451703808,minecraft,3,yep
558461334593994762,minecraft,29,which might mean more weapons
558461542123700258,minecraft,34,now here comes good old iron golem
559054344826126336,minecraft,164,<@264117831178780682> don't you mean the old mc mods or fan game? Cause I know there's a 2D minecraft around youtube where you can download it_ but it's in old beta
559055490475229184,minecraft,3,yes
559056861190422548,minecraft,130,<@330091996939288586> in the minecraft bugtracker_ first go to the official website and go to the latest snapshot then scroll down
559056980262649856,minecraft,3,yes
559057177936134154,minecraft,112,<@330091996939288586> but you will also need to check which platform then go onto that_ well I mean game edition
559057372744777769,minecraft,2,np
559057571370237992,minecraft,5,what?
559057676173049866,minecraft,70,maybe you put something which the bot got confused with something else
559057844654178311,minecraft,38,Iron golem_ get this man a role please
559058197697134593,bot-commands,5,!rank
560600500429389834,minecraft,29,Where’s my scary ocean sounds
560600650036019205,minecraft,34,<@460259529477586955> probably not
560600678607749133,minecraft,7,But Idk
560600971928141831,minecraft,7,Oh okay
560601060339744768,minecraft,40,<@540536737378729986> no longer the case
560647605869346827,minecraft,90,I barely realized there's a sound for zombies when they're trying to go through iron doors
560647707971026965,minecraft,14,what happened?
560647807275368450,minecraft,2,oh
560647833355550774,minecraft,3,wtf
560648027807940610,minecraft,2,no
560648179599540224,minecraft,28,they're hard to get at times
560648288857096193,minecraft,66,also sometime they'll teleport and won't drop the stuff upon death
560648413113221122,minecraft,63,<@446096625845403648> please take this to <#305580569238962186>
560648629447032842,minecraft,62,This is minecraft related things_ you're not minecraft related
