ID,Content Length,Content
558449798651576340,158,whenever i feel sad i just remember that the universe is 14 billion years old and i got lucky enough to exist at the same time as lego star wars the videogame
558454383373713409,89,She thought her donut had glad glaze but then i asked her how my nut taste - Bill Clinton
558468384929480704,41,DID MICHAEL JACKSON LOOSE HIS N WORD PASS
558468451929423872,8,Nice Cat
558468562537283585,31,<@!456688550210174976> cute cat
558468662823223345,15,Whats Australia
558468726824108047,21,Whats Womens Equality
558468777247899669,28,Jk women are superior to men
558468852892303371,26,Idk what im saying anymore
558469081037275149,87,She thought her Donut had glaze. But i asked her how my nut donut taste. - Bill Clinton
558469348772282369,75,Imma keep it real with yall i nut in my dishwasher as a substitute for soap
558469400072552448,31,Eliz has an e crush on everyone
558469636283432960,103,Yall. If ur ever bored search up all my messages ive sent to general_ its a gold mine of fucked up shit
558469953783595028,21,men can have tits too
558469981566926858,26,i learned out the hard way
558470001909301269,16,emphasis on hard
558871274143875075,79,My Testicles look like grapefruit which explains why everyone wants to eat them
