ID,Content Length,Content
558821376430178331,21,your time is not free
558821767133790238,62,seems like you need to find a girl wearing your favorite color
558821829683314708,30,then you can play stw together
558821887610716190,23,wate your storage space
558822061527531540,34,need to find yourself a gamer gril
558822356991344651,46,then you can make sammies and still play games
558822452013039617,61,is it turned back on i heard it was disabled due to doooopers
558822879299502083,35,go to the quest page and do the tut
558823599822077953,15,its probs the .
558838699383717898,30,but fire rate makes it so nice
558841870109769750,58,i wouldnt think so fire rate alone adds quite a bit of dps
558848040190869505,40,are you perhaps using the wrong account?
558848369112514580,75,alot of people have more than 1 email make sure you are using the right one
558848690949849098,37,so make a google so you can access it
558848910412742667,49,i almost feel like your trying to hack an account
558849119729221653,68,i dont understand why you would put an email you dont have access to
558849273538805770,95,chances of that heppening is kinda super low theres a screen you check over before you click ok
558849378861973535,23,so log in to the email?
558849620940423214,88,if it say it already exsist you probably made one try logging in with all your passwords
558849904722575390,139,i dont understand if it dont exsist make one with that name if it matching then complete the email if theres one already exsist log into it
558850326732603402,23,what seems more likely?
558850455892131861,21,so log into the email
558850483440058368,14,whats so hard?
558850759869857793,8,why not?
558851254873227281,52,you dont know how you last access to your own email?
558851502752530443,71,this is why i thought your were trying to hack an account to begin with
558851722328539167,110,were you buying accounts off websites and then after you paid and got the account you want to change/ trasfer?
558851984363487233,28,i said that like 3 times not
558852160255950859,41,hes already been refered to the help desk
558852320671039489,116,if its really and truely your email im sure you could do a pw reset on the email to get access back but imo just imo
558852531237945346,54,thats simply not possible it either exsists or it dont
558852621893369866,35,the website knows if it does or not
558852752940335114,96,it canot simply tell you it dont exsist and when you go to create one all of a sudden it exsists
558854643439108097,417,you dont have to leave we just dont understand how this issue of yours how is it possible that "your account dont exsist" if you can log into it we also dont understand why you would use an email that you dont have acess to or why when you go to log in to the email it says it dont exsist but when you go to create an account it says it already exsists this is simply not possible unless your using the internet wrong
558855195816230942,150,i could totally see a 9 year old typing the _____@hotmail.com part of the email alone when trying to log in but thats totally using the internet wrong
558859718819315714,7,!report
558859915683299329,11,i belive so
558866464266780676,26,the ones in your squad yes
558866647046291456,2,np
558868143154397235,17,what do you neeD?
560628105333571631,21,level your fort stats
560628172580978739,20,drop money on llamas
560628198019301386,22,and recycle the spoils
560628260426219560,20,isnt it a time gate?
560642419926761482,70,what you need that for look at what he has then you know what he needs
560642627624632363,56,with the leg perk up it would be base game items anyways
560642937604800542,31,lol i guess you dont understand
560643091996999680,72,you can only research items that are base game theres nothing past those
560643368418410497,28,he said with flux not vbucks
560643493207474196,54,its a simple distinction that went way  over your head
