ID,Content Length,Content
558759691459756032,113,Looking for duo to play gauntlet with_ have to be a decent player_ 200+wins and positive kd_ also have a Mic (EU)
558760145660674049,113,Looking for duo to play gauntlet with_ have to be a decent player_ 200+wins and positive kd_ also have a Mic (EU)
558762493338714116,11,07932911432
558762691032907776,55,Looking for someone to play chill duos with EU_ got Mic
558763033162285057,27,<@221682244895375361> dm me
559088675787505695,101,Looking for someone to play chilled duos_ got a Mic_ and from UK_ dm me_ 150+ wins and kd is around 1
559089616225829001,101,Looking for someone to play chilled duos_ got a Mic_ and from UK_ dm me_ 150+ wins and kd is around 1
559097513555263529,101,Looking for someone to play chilled duos_ got a Mic_ and from UK_ dm me_ 150+ wins and kd is around 1
559099359367790611,101,Looking for someone to play chilled duos_ got a Mic_ and from UK_ dm me_ 150+ wins and kd is around 1
559100123540357133,101,Looking for someone to play chilled duos_ got a Mic_ and from UK_ dm me_ 150+ wins and kd is around 1
