ID,Server,Channel,Content Length,Content
558827152557211649,MINECRAFT,minecraft,3,Hey
558827195221540875,MINECRAFT,minecraft,26,Who want to join my server
558827255611260928,MINECRAFT,minecraft,2,Hi
558827301115133965,MINECRAFT,minecraft,4,Halo
558827455591481365,MINECRAFT,minecraft,25,https://discord.gg/dwpQQc
558827490462924800,MINECRAFT,minecraft,4,Kewl
558827560356675595,MINECRAFT,minecraft,47,If anyone wants to start a server with me dm me
558827672185208833,MINECRAFT,minecraft,3,HEY
558827734738927617,MINECRAFT,minecraft,35,Dm me if you want to start a server
558827820139151362,MINECRAFT,minecraft,13,DM ME SOMEONE
558827920706240513,MINECRAFT,minecraft,9,DM ME NOW
558828193688190976,MINECRAFT,minecraft,4,Kewl
558831467518623825,MINECRAFT,minecraft,3,Hey
558831587534438401,MINECRAFT,minecraft,37,Dm if you/ want to run server with me
558831961133547520,MINECRAFT,minecraft,38,Dm if you want to run a server with me
558832119921639424,MINECRAFT,minecraft,3,Yes
558832229690900480,MINECRAFT,minecraft,6,Pls dm
