ID,Author,Content Length,Content
558107357641441281,Zap .,66,im looking for a server with a chill community of builder survival
558107523463380992,DADESShmuck,170,I used to be an avid minecraft player_ since the initial launch! I recently had an urge to get back into MC once again. Im a pretty skilled Redstoner and builder as well!
558108163564371968,Turts,68,dm me for my minecraft creative 1.13.2 java server ip if your bored!
558108204148457492,maxtaxman,111,I have a surival sever no greifing. We are nice and easy to get to know message me if you want yo get more info
558108807063142401,Deathshadow628,25,anyone wanna play hypixel
558108836162961409,PrisimMC.tk,97,I have a fun 1.13.2 survival server if anyones interested we also have creative and build battles
558108964819042325,XxFAz3DproxX,216,```yaml
558109421864091652,b l u . e x e,124,dm me for a calm server. the rules are pretty much respect everyone and dont grief. just finna chill. java. survival. 1.13.2
558110171411513354,ProfessorValko,10,?purge 400
558110533036015628,Turts,54,dm me for my minecraft creative 1.13.2 java server ip!
558110579655442432,MeiSkys,70,Anyone wanna Play Survival with me msg me : D we can play this weekend
558110751508791338,ᠻ ᠑ ᠓ ᠓ ᠪ  {- X133B -},164,Hosting minecraft serverNLjava edition 1.13.2NLmy username is X133BNLgamemode survival semi anarchyNLwill play as soon as someone wants to ill be online for 5 - 6 hours
558110902893936640,b l u . e x e,124,dm me for a calm server. the rules are pretty much respect everyone and dont grief. just finna chill. java. survival. 1.13.2
558110935449862154,AidenPlayz,185,A goofy Minecraft server! (1.8 – 1.13.2)NL-    Amazing staff which are activeNL-    MinigamesNL-    SkyblockNL-    PluginsNL-   24/7NL-    CreativeNL-    New!NLDM for the ip and discord server!
558111012285448202,Rotalus,55,DM me for a small comfy java server [1.13.2] [USA][16+]
558111045139431432,Turts,54,dm me for my minecraft creative 1.13.2 java server ip!
558111092249722900,Волов,23,🇷🇺 hardcore host-London
558111180103745536,theredstonewyvern,238,i have a small 24/7 survival server in need of more active players. it’s all vanilla aside from a few optional land protecting features. we have an official discord server as well. the version is java 1.13.2. dm me if you’re interested :)
558111232406585361,TheCookie314,32,<:thinksteve:425381858121875459>
558111250286903313,Offended Father,158,- Post Type : HostingNL- Edition: JavaNL- Username: PlazzmaAceNL- Game Mode : All of themNL- I will not be on for long just looking for users_ and potential staff
558111405639860227,! AJ33ZY,360,group of people trying to form a tight-knit community not just in mc but making friendships over shows_ games_ and other interests. . Our Main point is Towny_ as you collect resources and build up as you would in survival you will also be building your own town_ and have your own members in that town_ and build a community within it! PM me for IP Java 1.12.2
558112038891683840,Offended Father,158,- Post Type : HostingNL- Edition: JavaNL- Username: PlazzmaAceNL- Game Mode : All of themNL- I will not be on for long just looking for users_ and potential staff
558112080650174474,Волов,94,🇷🇺 hardcore host-London ip||OneFourNine.TwoZeroTwo.TwoOneFive.TwoOneSix:FourOneFiveNineEight||
558112156386721817,Corvello,25,anyone wanna play pokemon
558112571694120975,Offended Father,158,- Post Type : HostingNL- Edition: JavaNL- Username: PlazzmaAceNL- Game Mode : All of themNL- I will not be on for long just looking for users_ and potential staff
558112842738565121,theredstonewyvern,238,i have a small 24/7 survival server in need of more active players. it’s all vanilla aside from a few optional land protecting features. we have an official discord server as well. the version is java 1.13.2. dm me if you’re interested :)
558112976767287311,Nearblock1248,2,jo
558112990285791262,S1lent,41,Anyone wanna co-op ftb ultimate reloaded?
558113083604729886,Offended Father,158,- Post Type : HostingNL- Edition: JavaNL- Username: PlazzmaAceNL- Game Mode : All of themNL- I will not be on for long just looking for users_ and potential staff
558113284239130624,MeiSkys,201,- Post Type : MC server  NL- Edition: Java PC NL- Game Mode: Survival_ CreativeNL- Username: MeiGenerationNL- Game Mode : All of themNL- I will not be on for long just looking for users_ and potential staff
558113715178962948,PinkOne,113,anyone got a realm/server we can play on? dm me also if youve never played on realms you can actually use a trial
