ID,Author,Content Length,Content
558107681764671538,Freesia~,1,😦
558108008010481669,{ᏝᏬᏒᏦᏕ},39,freesia sorry_ i dont own mac either :/
558108051249561630,ZDON,184,So my buddy on Xbox can't play MC with me due to an error saying "Outdated Client". My version is 1.11.05 while his is 1.10. He can't seem to update his MC so we don't know what to do.
558108081352081423,ZDON,21,<@206972070146342913>
558108242539053078,ZDON,28,Anyone know how to fix this?
558108715681579009,{ᏝᏬᏒᏦᏕ},54,zdon_ is 1.11.05 beta? i know 1.10 is official version
558108719490138123,Vanish,11,On bedrock?
558108777543499786,ZDON,13,I'm not sure.
558108852080607232,ZDON,41,Minecraft updated itself about 2 days ago
558108879314223115,Riku the Shiny Lucario,24,sounds like bedrock yeah
558108938738991114,Riku the Shiny Lucario,39,one of you needs to opt out of the beta
558109159669628938,ZDON,5,This?
558109880767086593,{ᏝᏬᏒᏦᏕ},420,think this is it_ looked at the pinned message_NLXbox One_ Windows 10NL1. Xbox Insider Hub → Insider Content → Minecraft → Manage → UnenrollNL2. Uninstall MinecraftNL3. Wait for the system to process the unenrollment (approx. 20 minutes_ up to several hours)NL4. Restart deviceNL- Windows 10: Restart PCNL- Xbox One: Power cycle console https://support.xbox.com/en-US/xbox-one/console/power-cycle-consoleNL5. Reinstall Minecraft
558112843099144213,DizzyVolt,54,Is anyone else having issues syncing data on Xbox one?
558114802212274237,Dusk,30,EHHHH multiplayer is so broken
558427414326149121,NightFuryNL,95,Yes you won't get bedrock for free anymore when buying java edition sadly <@212240200187904001>
558427474359484447,Crow,20,Alright thank you c:
558427566751481875,NightFuryNL,12,No problem:)
558427630039334938,panda123,132,when  try to start the game i have to click play. then it just doesnt start. i play on pc. i play forge 1.12.. <@537731814601785346>
558433547082399765,Fendoran,103,Anyone know if there is a custom command to whisper all players "currently online" in a single command?
558433593181863956,Joi,143,Are you guys able to help with Forge?NLSpecifically this error: "Unable to create directory. launchwrapper-1.12.jar"NLReason being: Access denied
558433593987432451,MEE6,62,Hey <@!483384366328840193>_ you just advanced to **level 1** !
558437724596469771,johnny cash,28,https://youtu.be/aenCv2cYh7Q
558441183940968450,ZipQuerk,45,<@!155149108183695360> <@!168274283414421504>
558441218405564421,ZipQuerk,1,🤔
558441491136118804,smugsmirk,13,wrong channel
558442765176930314,JKDerick,75,how do i update a java realm_ and is it possible to update it to a snapshot
558442843945959435,ZipQuerk,55,<@267518292040744963> EGP will make a copy of the world
558443197660135425,JKDerick,4,egp?
