ID,Author,Content Length,Content
558107356664299520,joey,30,why is this still in the store
558112369926995979,Planto,19,because it's good??
558114828024152093,ChoPapa,9,ThorsHand
558114926095499284,ChoPapa,29,Are there any bedrock devs on
558115889438916610,Colbax3000,48,I think it would be good if there was voice chat
558115932925329408,ChoPapa,92,Do you have any intentions to make it possible to build on top of the bedrock in the nether?
558117005291552769,Rob Leyak,44,So a lot of things don't work for the switch
558429570685206529,lukeeey,60,Was the super duper graphics pack images at E3 just renders?
558430616715001858,Winslade_,133,Anybody know why i can’t do /give @s written_book ? i’m trying to make a warps/command book and apparently written_book isn’t an item
558430693529485315,TheRedstoneScientist,26,You have to write the book
558430745547374603,TheRedstoneScientist,39,I believe it’s writable_book? Or empty?
558430756368809984,TheRedstoneScientist,14,I can’t recall
558430856016953355,Winslade_,49,so you can’t do custom books? no clickable links?
558431378488819742,Creeper113,80,It’s writable_book and what do you mean by “custom book” and “clickable links” ?
558431501193052180,Sir Chaton,51,Links aren’t able to be put into minecraft text yet
558431936180256769,lukeeey,37,Clickable links in chat would be nice
558432120721113099,StealthyExpert,15,Won't be added.
558432151746510878,StealthyExpert,36,I'm like really sure about that one.
558432263034109952,StealthyExpert,79,since console mainly refering about xbox one won't even let external server ips
558432316578332682,StealthyExpert,54,so I doubt they would add support for clickable links.
558432502818275348,lukeeey,30,Windows 10 could still have it
558432966271827988,SpiritDehSpoopii,36,Having issues connecting to a server
558433064359821363,SpiritDehSpoopii,97,I keep getting "connecting to external server" but I let it run for 50 mins and it didn't connect
558433444896702484,Creeper113,438,Well I have a question (unrelatedly to books n server issues): I’m making a shop and I know how to make a shop where the first command block is /clear @p item/block 0 1 and the second would be  /give @p block/item. But even when I do that_ if the player still does not have the item from the first command block_ the second command block still gives the player an item?? So I need a new shop idea that works or revise the one I mentioned.
558433723247362048,SpiritDehSpoopii,12,Use /testfor
558433800170897438,SpiritDehSpoopii,78,Idk the way it completely works but use /testfor to get what your trying to do
558433939711328256,Creeper113,35,Replacing the first command block ?
558433991586480130,SpiritDehSpoopii,2,No
558434093428244521,SpiritDehSpoopii,68,The first command block should be a repeat with the command /testfor
558434139154415665,SpiritDehSpoopii,24,The 2nd should be /clear
558434175175360524,SpiritDehSpoopii,23,The 3rd should be /give
558434505157771264,Creeper113,11,Ok_ thanks!
558435084202672128,SpiritDehSpoopii,2,Np
558437048214618142,Dillon,261,Hey does anyone have some ideas on how I could make a player unhittable in survival or prevent getting smacked I added resteince effects to make them invincible but they still get smacked around anyone know any commands that prevent dmg being registered at all?
558437319430897693,Sprinkles,170,Depending on the circumstance_ you can prevent mobs from attacking players so they can't inflict damage. Zombies with weakness shouldn't be able to knock the player back.
558437496191582227,Dillon,28,its pvp which is the problem
558437571198189569,Dillon,39,unless u weak a player? that might work
558437630568693780,Sir Chaton,69,That could work_ but this is why we need to get a /permission command
558437850597687297,Dillon,7,Omg ...
558437878183755777,Dillon,30,weakening the player does work
558437884810756096,Dillon,8,thank u!
558437902833549322,Sprinkles,15,You're welcome!
558438416744710171,Iluvmegf,51,Do zombies that are drowned Drop tridents anymore ?
558439925595504640,Dillon,98,Um does anyone know of a way to make a clock with commands? Every idk 5 minutes something happens?
558439972093427712,Dillon,21,or is that impossible
558441491933167634,Dillon,25,oof I found it on YouTube
558441591484710958,Sprinkles,335,You can do that_ *thankfully* MCBE at least has dummy objectives. You can increase an entity's score (not sure if fake players exist) and execute if it hits a certain value. If a score increments 20 times per second_ you'd want to multiply the time in seconds you want to wait by twenty.NL`60 seconds * 20 ticks-per-second = 1200 ticks`
558441603413573633,jcdees24,81,what skin is on the front of the bedrock update page with the crossbow and shield
558442085829574668,Dillon,43,yeah I found a way to do it on the youtubes
558443486588829707,miayunnaise,201,Anyone else have this problem where you put a music disc in a jukebox but the music doesn't play? It says that it plays but I don't hear anything. My music volume is all the way up. Can I fix this? :')
558447601721016320,QwertyThePie,34,BE does have dummy objectives_ yes
558447618838102036,QwertyThePie,36,Although there's other ways to do it
558447751193690113,QwertyThePie,126,And fake players exist_ but aren't the best way to make a delayed timer like that since you can't execute off of them directly
558448398303232011,Sprinkles,28,Unfortunately not_ it seems.
558454158085324800,Zamtrios,104,Qll my friends are playing in a huge survival thing and I can't play because Switch version is broken :/
558454456543346718,Zamtrios,44,I really hope the multiplayer thing is fixed
558454510536753182,Zamtrios,29,And the whole game in general
558457527550083073,Moses213,33,Did they ruin auto village farms?
558457629396041747,Moses213,46,My cousin is on his switch and I’m my realm rn
558458130338676756,Zamtrios,27,A few people are unaffected
558458300069314565,Zamtrios,137,But a lot of switch users are experiencing lag on switch_ freezes_ crashes_ and in my case the inability to make it past the title screen
558459556481728543,FluffyWolfLord 💚🐺,40,I am badly I can't play it at this state
558459610709753856,FluffyWolfLord 💚🐺,49,Its so bad it freezes even on the lowest settings
558459625163456544,Just a Cat,43,How do i become a restone n builder master?
558459724819988482,Zamtrios,32,<@221768323375955968> on Switch?
558459829920858122,Oney's Bologna's,284,So can someone help me out_ I have Minecraft for switch and I can't invite people to my world_ we're on the same version_ I'm not wearing any cross platform restricted skins either but I can't invite ANY Xbox players to my world's I can only be invited to theirs. It's driving me nuts
558459962087571457,Zamtrios,42,Invites don't seem to be working on switch
558460030425497621,Oney's Bologna's,22,It's driving me insane
558460102764527619,Zamtrios,40,Not much seems to work on switch version
558460103544537089,MEE6,62,Hey <@!513533237314977793>_ you just advanced to **level 7** !
558460104941371405,Frogrotini,29,yeah ive had the same problem
558460132825104385,Oney's Bologna's,32,Also nice name Zamtrioe_ MH ref?
558460150583656466,Oney's Bologna's,9,Zamtrios*
558460180967325707,Zamtrios,15,You know it lol
558460199296565274,Frogrotini,45,oh Lan also doenst worrk on the switch either
558460263787921408,Oney's Bologna's,59,I can go to others and do literally anything else just fine
558460305705926677,Zamtrios,38,My game freezes on the title screen :/
558460313683492865,Oney's Bologna's,75,I just can't invite others and it sucks because I'm super proud of my wirld
558460334663532575,Oney's Bologna's,6,World*
558460423574388737,Oney's Bologna's,87,Mine froze once on the screen with the pandas and just scrolling around the still image
558460445866983454,Oney's Bologna's,23,Just reset and it fixed
558460464149954570,Zamtrios,69,My friend group is kn a hige 7 person survival world and I can't play
558460524908773387,Zamtrios,11,Really lame
558460536220549150,Oney's Bologna's,21,Anyone wanna play rn?
558460646426148899,Frogrotini,130,i was trying to play with my brother and he dind reveive invites and i didnt recieve them LAN play won't even show up as an option
558460767012388864,Zamtrios,57,The most we can do is file bug reports_ so I've been told
558460836562337803,FluffyWolfLord 💚🐺,13,Yes on switch
558460852223606784,Zamtrios,3,Yep
558460902656180234,Frogrotini,21,okay ho do i do taht?
558460932507041792,Zamtrios,15,#RIPSwitchusers
558460946507497482,Oney's Bologna's,68,I feel like of enough of us do that it will be resolved more quickly
558460946797035542,FluffyWolfLord 💚🐺,69,Its so bad it actually confuses my switches in game recording feature
558460947841155095,MEE6,62,Hey <@!200021715370115072>_ you just advanced to **level 1** !
558460958293622784,Oney's Bologna's,3,If*
558460986051264528,Zamtrios,27,<@221768323375955968> same!
558461025331052544,Zamtrios,12,Its so weird
558461068037324803,Zamtrios,38,I know literally exactly what you mean
558461094080020483,FluffyWolfLord 💚🐺,95,When the video gets or the frozen part the bar starts warping then when ur unfreezes its smooth
558461108202242058,Mayur,3,Hey
558461140007387146,Zamtrios,55,And if you post it to ywitter it looks perfectly normal
558461203035324456,FluffyWolfLord 💚🐺,4,Yeah
558461289731719184,Frogrotini,22,how to you report bugs
558461297163763715,FluffyWolfLord 💚🐺,54,My switch said 14 seconds when the clip was 30 seconds
558461311583911936,Zamtrios,28,https://streamable.com/m467j
558461362842632193,Zamtrios,36,<@541300471088807956> jira i believe
558461431830544403,Zamtrios,22,Look up Jira on Google
558461482401005630,Frogrotini,1,k
558461568413859842,Frogrotini,14,that dint work
558461627612004372,Zamtrios,17,Not sure then tbh
558461661883924481,FluffyWolfLord 💚🐺,100,Until this is fixed I've been playing Nintendo switch edition as I still have that version installed
558461756528132136,Frogrotini,45,same it is sad i can't play with other people
558461841542742029,Zamtrios,22,I'm stuck with nothing
558461921632714752,Zamtrios,42,I have to wait and pray that this is fixed
558467511776051230,YM9001,51,Oh thank god I'm not the only one with that problem
558467724133662722,YM9001,139,It's become really irritating. Apparently when it happens it freezes all of the console buttons including the home button and glitch button
558468089566461953,FluffyWolfLord 💚🐺,7,It does
558468090422099978,MEE6,62,Hey <@!221768323375955968>_ you just advanced to **level 4** !
558468139394793490,FluffyWolfLord 💚🐺,37,At first I thought my console crashed
558471157205041166,Datting,88,Does anyone know how to get the old texture pack back on the bedrock/windows 10 edition?
558471555936419880,FluffyWolfLord 💚🐺,43,As we speak a legacy pack is in development
558471698433835008,YM9001,55,Switch gets the end stick of odd performance issues tbh
558471782105874432,FluffyWolfLord 💚🐺,37,Ikr my weak phone has less lag issues
558471976532967449,YM9001,166,This bug_ 1.9 had slow loading for menus (it still has some when you pause the game)_ it could take up to a whole minute just to open a chest or crafting table in 1.9
558472045709492236,FluffyWolfLord 💚🐺,130,My phone can open the settings instantly but has low frame rate while my switch flat out takes a while 10 seconds to open settings
558472073903865857,YM9001,4,Yeah
558472135551483906,YM9001,62,The switch is more powerful than like 80% of phones people use
558472304087269388,FluffyWolfLord 💚🐺,105,Compared to how well Nintendo switch edition runs compared to bedrock on switch its obviously a big issue
558472451487694858,FluffyWolfLord 💚🐺,118,Even starting the game is different bedrock takes about a minute while switch edition takes 5 seconds or less at times
558472481879621653,YM9001,23,I hope a bug comes soon
558472531829587978,YM9001,43,The game is practically becoming unplayable
558472601991905301,FluffyWolfLord 💚🐺,4,Yeah
558472724297547776,YM9001,46,This bug apparently has like no effect on mobs
558472820884242433,YM9001,77,I was fighting a skeleton and a creeper (not anywhere close to me) blew me up
558473100098928640,FluffyWolfLord 💚🐺,4,Yeah
558473141702230017,FluffyWolfLord 💚🐺,46,It doesn't effect other players in game either
558473188099620889,FluffyWolfLord 💚🐺,42,For them you just freeze for a few seconds
558473273273352192,FluffyWolfLord 💚🐺,78,They can hit you over and over once you unfreeze you take all the hits at once
558756793791283200,KingToxic12[Bedrock],3,Sup
558757285854445569,Spritesito,10,hola papus
558757916996534283,Gamer_Shy,78,<@298966770382012427> download the template pack from the Minecraft addon oage
558758037905473537,Gamer_Shy,39,https://www.minecraft.net/en-us/addons/
558759699902627855,Mello,65,so lets say i have a existing world would i be able to put it in?
558759950772600862,Cuteness,63,<@298966770382012427> Texture or model (also known as "shape")?
