ID,Channel,Content Length,Content
558867888040312832,commands,8,pls rich
558868331810127884,commands,17,pls withdraw 1000
558868836129177620,commands,10,join heist
558870163898761226,commands,17,pls withdraw 1000
558870281322496010,commands,10,join heist
558870811553824768,commands,31,pls rob 🇵🇭 JxdeThaddeus 🇸🇬#7152
560287111459110912,commands,2,Hi
560287259694202911,commands,21,Pls rob CornBlox#0975
560631315901317151,commands,8,Pls rich
560631371660263428,commands,16,Pls withdraw 500
560631395182051339,commands,15,Pls rob Me#7594
560631618780397579,commands,21,When did you do that?
560632439311958056,commands,7,Oh snap
560632502386163713,commands,16,Pls withdraw 500
560634746208780288,commands,16,Pls withdraw 500
560634774121873408,commands,15,Pls rob Me#7594
560634797278494720,commands,15,Pls deposit all
560637251248455680,commands,8,Pls rich
560637333381316625,commands,8,Pls rich
560637377299742753,commands,7,Pls beg
560637395926515732,commands,10,Pls search
560638798157971468,commands,33,Anyone know someone we can heist?
560638875266056196,commands,8,Pls rich
560638928143515662,commands,10,Pls rich 2
560638968287199233,commands,10,Pls rich 3
560638998905618443,commands,10,Pls rich 4
560639016064778240,commands,10,Pls rich 5
560639449038323730,commands,8,Pls rich
560639471566192642,commands,15,Pls rob Me#7594
560639496463581193,commands,16,Pls deposit 2000
560641090068283408,commands,8,Pls rich
560641144199839755,commands,18,pls rob MineProDan
560641163527192596,commands,15,Pls deposit all
560649021031448611,commands,8,Pls rich
560649752115544066,commands,7,Pls beg
560649842775556118,commands,10,Pls search
560650019095576576,commands,8,Pls work
560650070169485313,commands,6,Yellow
560654294806822912,commands,8,Pls rich
561001108927938590,commands,8,Pls rich
561003601926029312,commands,8,Pls rich
