ID,Author,Content Length,Content
558442770671337474,KamiKaze,25,'Cause we only just begun
558442806725836800,Dapper Snek,53,But you India you lose_ so best think you haven’t won
558442807745052692,Greg Griffin,12,I review you
558442853429149717,KamiKaze,4,zero
558442860920438795,kittykat535,14,Pewds will win
558442904293736452,PewDiePie,243,So best think you haven't wonNLWhen I'm through with youNLWe're gonna be completely f*cking doneNL'Cause we only just begunNLI review you_ zeroNLBye b*tch_ goneNLSo come on_ T-SeriesNLLooking hungry for some dramaNLHere_ let me serve you b*tch lasagna
558442960610656277,Dapper Snek,13,Bitch lasagna
558443004843524137,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,9,Pewdiepie
558443079368179732,Dapper Snek,13,Botch lasagna
558443116370067467,SuperSatan101,18,pewdiepie is a god
558443135068536841,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,4,Yeah
558443182929608719,Dapper Snek,41,Tseries ain’t nothing but a bitch lasagna
558443399775125527,aSuch,36,wow peak of 30k subscribersNLcongratz
558443479173300237,10K,0,
558443505777770496,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,13,Bitch lasagna
558443576371970049,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,13,B*tch lasagna
558443712519208966,PewDiePie,42,yeah that's all T-series is b*itch lasagna
558443782937509908,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,21,All t series is idiot
558443807473926144,PewDiePie,4,true
558443883067867146,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,7,Hahahha
558444067323641871,PewDiePie,26,are all of you subscribed?
558444162480078848,T-Series,14,hahahaha NEVER
558444249163628563,PewDiePie,21,that's what I thought
558444277156282370,Subt0peWd,0,
558444330000318464,T-Series,25,what that you don't think
558444431272050691,PewDiePie,26,oh you're on b*tch lasagna
558444587149164555,starl1t,1,🙄
558444636398682117,T-Series,61,also I'm not going to fight someone that's as smart as a rock
558444646544703488,🧀 PaCkErS FaN 🧀,25,<:Wut:519226309059149833>
558444758951788547,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,30,<@557910740892385310>  U B*tch
558444766480826399,starl1t,28,<:thernk:554040557773783059>
558444819282657291,PewDiePie,24,hey at least I'm not gay
558444842573889556,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,2,oh
558444880884400169,T-Series,11,WHAT!?!?!?!
558444911452487680,starl1t,3,...
558444920445206543,🧀 PaCkErS FaN 🧀,7,Roasted
558445060589617153,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,63,PewDiePie is leading with 28_036 more subscribers than T-Series
558445115182546944,PewDiePie,17,STOP REMINDING ME
558445173617590302,KamiKaze,35,technically it's always changing so
558445198795997185,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,63,PewDiePie is leading with 28_036 more subscribers than T-Series
558445207213965355,Agent North,16,Pews is the best
558445211832025088,Ehab,2,hi
558445272003510272,starl1t,3,alo
558445352592736275,T-Series,43,I love you guys also thanks for subscribing
558445361459494928,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,15,pew is the best
558445404149252098,starl1t,11,sub to what
558445422360789012,T-Series,6,thanks
558445430242017280,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,38,woaah all subribers invited to weading
558445460269039637,Vanlal123,15,Go to game chat
558445499926052868,starl1t,14,what game chat
558445502635704342,KamiKaze,66,Subscribing to Pewdiepie is a yes_ subscribing to T-Series is a NO
558445524127186954,T-Series,8,f*ck you
558445584126705693,Vanlal123,5,Relax
558445594130251801,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,36,F*ck you'r mom <@557910740892385310>
558445621132918821,PewDiePie,22,yeah T-Series you suck
558445664040779786,Agent North,42,<@557910740892385310>  You Mad Bro you mad
558445673792405524,starl1t,48,this is considered cyberbullying you know people
558445676812435457,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,23,Stop F*cking my friends
558445747310428162,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,12,you so b*tch
558445762850324505,T-Series,1,🖕
558445827576692756,Agent North,23,I’ll take that as a yes
558445884833267772,Your_Look_On_April,27,Can't you all act nice lol?
558445901681786882,GalaxyDogeyay🍅,50,hmm is it possible to cyber bully a company though
558445966554824705,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,24,<@557910740892385310>  🖕
558445972766720030,₴ØⱤ₳,5,maybe
558445977422528522,starl1t,35,jesus you all need to calm the fück
558446002177179654,GalaxyDogeyay🍅,57,guys shut your fücks or else the mods are getting in here
558446005696200715,HenriqueGamer320,22,How tseries pass pewd!
558446026604937224,ジョHN,26,anyone here from australia
558446120771256321,GalaxyDogeyay🍅,81,This is why I wanted to me mod_ no one moderates outside of <#513855202797813799>
558446123035918346,₴ØⱤ₳,23,<@557910740892385310> 🖕
558446129721901151,PlayingVibes,85,You got a population of 1.3 Million_ but most of your videos can even reach a million
558446160885317632,Agent North,42,But <@558439373251674133> you are the best
558446166371729424,KamiKaze,7,SUB BOT
558446184952365056,starl1t,34,*that's not even the right lyrics*
558446191713452033,₴ØⱤ₳,17,im from australia
558446199716446227,Your_Look_On_April,17,Gosh this is a eh
558446257744510986,starl1t,30,this channel is kind of cancer
558446293727313948,Creeply Mutated Angry Donald,3,Why
558446303588122660,ジョHN,23,<@557910740892385310> 🖕
558446311754432513,PewDiePie,31,thank you <@515996949887844382>
558446352854679572,Agent North,12,Your Welcome
558446387151372288,₴ØⱤ₳,42,has pewdiepie made the 90 mill club merch?
558446388896202754,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,22,```F*CK u T- Series```
558446407447478273,T-Series,39,right back at you <@552678390197649418>
558446446555430923,ジョHN,15,i dont think so
558446446798569477,PlayingVibes,22,Read the channel topic
558446570316627970,ジョHN,17,what u . gonna do
558446587320205362,PewDiePie,60,hey you can talk to me like that but not my fans so f*ck off
558446676776321025,T-Series,34,I can talk to them how ever I want
558446680605982722,HenriqueGamer320,11,Duck series
558446753578221598,HenriqueGamer320,14,Or turd series
558446772092141579,PewDiePie,18,not in front of me
558446821706301441,HenriqueGamer320,8,Sub bot!
558446828841074698,Agent North,53,<@557910740892385310> talk to your own fans like this
558446887280181248,ジョHN,38,u cant talk shit <@557910740892385310>
558446898055479341,PlayingVibes,39,Your 4G giro makes tseries beating pews
558446899636731904,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,63,PewDiePie is leading with 28_838 more subscribers than T-Series
558446942661640213,HenriqueGamer320,24,I don't like you tseries
558447004334817283,T-Series,34,<@558439373251674133>  go F*CK OFF
558447012429824024,HenriqueGamer320,20,Nothing personal kid
