ID,Content Length,Content
558465076496039948,24,<:xd:336544109743308800>
558472001354989609,29,just facetimed with my nephew
558472011513462794,40,hes crawling <:lovep:467281816449974282>
558861358859550743,49,this seems familiar <:pcringe:546407692772835360>
558862125540442132,127,?bab meerkat caps in kids table <:angermeme:468950788354605057> <:angermeme:468950788354605057> <:angermeme:468950788354605057>
558863847440646166,16,damn that is sad
558863904760135690,69,i’m sorry but i can’t elope with you sweaty <:fbm:241228608864124928>
558863923856539659,22,i am married to gladys
558865929602072576,54,awwww congratulations man! <:lovep:467281816449974282>
558865972610727937,32,that silver ring is pretty sweet
558866120044445706,16,is it a hologram
558866210398404608,34,can you get it resized or anything
558866228278722562,18,idk how rings work
558866920212922378,13,your cancer??
558867044246880256,9,holy fuck
558867066929545229,37,does it mean what i think it means..?
558867265676902401,83,has your doctor told you yet? or you just saw that yourself and didnt say anything?
558867537622990848,40,i have no intention of stalking you lmao
558867970877685780,17,understandably so
558868091996471308,26,<:pepo:438273925793841153>
558868796236890132,9,so i mean
558868872116174861,47,man ill be honest i don't know what to say here
558868974117322762,5,right
558869176710725632,69,at the risk of being crass or blunt_ is there a chance for remission?
558869622263250944,17,well that is good
558869671278018560,10,_anything_
558869676663242755,27,<:psmug:529191927380443163>
