ID,Channel,Content Length,Content
558457642893443083,fortnite-general,16,watch ur jet bro
558765592484642825,save-the-world,61,lmao i didnt know ice king voicelines sound like hes mating 💀
559012994483224596,battleroyale-images,0,
560601543758315540,fortnite-general,60,<@!253432942330642432> you loyal man_ you been here for ages
560602213659967491,fortnite-general,136,<@!463480278686498828> so youre telling me you can make a perfect anti cheat that bans all the hackers and doesnt make one mistake ever?
560602310192136222,fortnite-general,42,then i bet epic could use someone like you
560602319562080271,fortnite-general,8,!careers
560602419462012931,fortnite-general,10,no problem
560602617508659220,fortnite-general,7,no clue
560602676547682324,fortnite-general,25,nope i dont work for epic
560602850338537482,fortnite-general,33,i was a llamaNLthen i became i mod
560602861239664640,fortnite-general,19,idk i dont remember
560602991267151913,fortnite-general,23,***that aint falco..***
